lead_id,created_date,lead_source,account_id,workspace_id,email_domain,pql_rule_v1_flag,status,converted_opportunity_id,converted_date,owner_id
00QL0021657,2026-09-02,Content download,001A003799,,,0,Open,,,005S0001
00QL0021672,2026-09-02,Content download,,,,0,Open,,,005S0004
00QL0021674,2026-09-02,Content download,001A008921,,,0,Working,,,005S0003
00QL0026362,2026-09-02,Partner referral,001A006280,,,0,Working,,,
00QL0021753,2026-09-02,Event / Trade show,001A007237,,,0,Open,,,005S0003
00QL0008719,2026-09-02,Website - Demo request,001A008291,ws_022834,,0,Working,,,
00QL0006651,2026-09-02,Product (PQL),001A008301,ws_021990,,1,Open,,,
00QL0006601,2026-09-02,Product (PQL),001A005512,ws_017320,,1,Working,,,
00QL0021854,2026-09-02,Paid search - Enterprise LP,001A000163,,,0,Converted,006O0003465,2026-09-19,005S0000
00QL0026038,2026-09-02,SDR Outbound,001A003258,,,0,Working,,,005S0004
00QL0026037,2026-09-02,SDR Outbound,001A004684,,,0,Working,,,005S0006
00QL0026036,2026-09-02,SDR Outbound,001A007262,,,0,Working,,,005S0002
00QL0006624,2026-09-02,Product (PQL),001A008362,ws_020166,,1,Open,,,
00QL0026015,2026-09-02,SDR Outbound,001A000792,,,0,Working,,,005S0005
00QL0026010,2026-09-02,SDR Outbound,001A006232,,,0,Working,,,005S0004
00QL0021712,2026-09-02,Content download,001A007462,,,0,Open,,,005S0000
00QL0021880,2026-09-02,Paid search - Enterprise LP,001A000885,,,0,Open,,,005S0002
00QL0006603,2026-09-02,Product (PQL),,ws_017527,proton.me,1,Working,,,
00QL0006618,2026-09-02,Product (PQL),001A008833,ws_019386,,1,Working,,,
00QL0021860,2026-09-02,Paid search - Enterprise LP,001A003099,,,0,Open,,,005S0000
00QL0026003,2026-09-03,SDR Outbound,001A001745,,,0,Working,,,005S0004
00QL0026017,2026-09-03,SDR Outbound,001A004038,,,0,Working,,,005S0002
00QL0025950,2026-09-03,SDR Outbound,001A000863,,,0,Working,,,005S0004
00QL0025949,2026-09-03,SDR Outbound,001A001997,,,0,Working,,,005S0005
00QL0025948,2026-09-03,SDR Outbound,001A002103,,,0,Working,,,005S0006
00QL0026023,2026-09-03,SDR Outbound,001A003451,,,0,Working,,,005S0002
00QL0026069,2026-09-03,SDR Outbound,001A002873,,,0,Working,,,005S0001
00QL0026060,2026-09-03,SDR Outbound,001A001259,,,0,Open,,,005S0006
00QL0026009,2026-09-03,SDR Outbound,001A008288,,,0,Open,,,005S0005
00QL0026042,2026-09-03,SDR Outbound,001A005684,,,0,Open,,,005S0005
00QL0026366,2026-09-03,Partner referral,001A002401,,,0,Converted,006O0003467,2026-09-19,
00QL0006571,2026-09-03,Product (PQL),001A007646,ws_015245,,1,Working,,,
00QL0021531,2026-09-03,Webinar,001A005796,,,0,Working,,,005S0002
00QL0006546,2026-09-03,Product (PQL),001A000437,ws_013164,,1,Open,,,
00QL0008635,2026-09-03,Website - Demo request,001A003318,ws_005135,,0,Converted,006O0003423,2026-09-13,
00QL0008636,2026-09-03,Website - Demo request,001A004639,ws_005252,,0,Working,,,
00QL0006473,2026-09-03,Product (PQL),001A008881,ws_006231,,1,Disqualified - Existing customer,,,
00QL0021542,2026-09-03,Webinar,001A005014,,,0,Working,,,005S0001
00QL0008643,2026-09-03,Website - Demo request,001A004302,ws_006867,,0,Disqualified - Existing customer,,,
00QL0008646,2026-09-03,Website - Demo request,001A003881,ws_007464,,0,Working,,,
00QL0021732,2026-09-03,Event / Trade show,001A000325,,,0,Open,,,005S0004
00QL0008708,2026-09-03,Website - Demo request,001A005226,ws_020383,,0,Converted,006O0003406,2026-09-09,
00QL0006594,2026-09-03,Product (PQL),001A005208,ws_016941,,1,Open,,,
00QL0006604,2026-09-03,Product (PQL),001A002371,ws_017528,,1,Disqualified - Existing opportunity,,,
00QL0021861,2026-09-03,Paid search - Enterprise LP,001A002993,,,0,Open,,,005S0002
00QL0008671,2026-09-03,Website - Demo request,001A007455,ws_012258,,0,Working,,,
00QL0008673,2026-09-03,Website - Demo request,001A000611,ws_012403,,0,Working,,,
00QL0021868,2026-09-03,Paid search - Enterprise LP,001A005104,,,0,Working,,,005S0003
00QL0021579,2026-09-03,Content download,001A000085,,,0,Working,,,005S0000
00QL0008680,2026-09-03,Website - Demo request,001A008002,ws_013783,,0,Working,,,
00QL0021666,2026-09-03,Content download,001A008558,,,0,Open,,,005S0001
00QL0021596,2026-09-03,Content download,001A007832,,,0,Working,,,005S0000
00QL0008699,2026-09-03,Website - Demo request,001A000257,ws_017947,,0,Disqualified - Existing opportunity,,,
00QL0021528,2026-09-03,Webinar,001A000601,,,0,Working,,,005S0004
00QL0008625,2026-09-03,Website - Demo request,001A002680,ws_003120,,0,Converted,006O0003416,2026-09-11,
00QL0008705,2026-09-03,Website - Demo request,001A008554,ws_018788,,0,Open,,,
00QL0006536,2026-09-03,Product (PQL),001A008523,ws_012039,,1,Open,,,
00QL0021819,2026-09-03,Paid social,001A005608,,,0,Open,,,005S0005
00QL0021824,2026-09-03,Paid social,001A006509,,,0,Working,,,005S0003
00QL0006448,2026-09-03,Product (PQL),001A002945,ws_003843,,1,Disqualified - Existing opportunity,,,
00QL0021521,2026-09-03,Webinar,001A007845,,,0,Open,,,005S0001
00QL0021816,2026-09-03,Paid social,001A007770,,,0,Working,,,005S0000
00QL0008718,2026-09-04,Website - Demo request,001A004526,ws_022717,,0,Working,,,
00QL0006585,2026-09-04,Product (PQL),001A008354,ws_016593,,1,Converted,006O0003415,2026-09-11,
00QL0006647,2026-09-04,Product (PQL),001A003981,ws_021796,,1,Open,,,
00QL0008660,2026-09-04,Website - Demo request,001A008016,ws_009930,,0,Disqualified - Existing customer,,,
00QL0021714,2026-09-04,Content download,001A007292,,,0,Open,,,005S0004
00QL0026360,2026-09-04,Partner referral,001A000764,,,0,Open,,,
00QL0006445,2026-09-04,Product (PQL),,ws_003448,yahoo.com,1,Open,,,
00QL0021700,2026-09-04,Content download,001A004517,,,0,Open,,,005S0001
00QL0021793,2026-09-04,Paid social,001A001708,,,0,Open,,,005S0004
00QL0021862,2026-09-04,Paid search - Enterprise LP,001A000896,,,0,Converted,006O0003466,2026-09-19,005S0001
00QL0021573,2026-09-04,Content download,001A007276,,,0,Working,,,005S0002
00QL0006502,2026-09-04,Product (PQL),,ws_008621,proton.me,1,Working,,,
00QL0021866,2026-09-04,Paid search - Enterprise LP,001A004355,,,0,Open,,,005S0003
00QL0021589,2026-09-04,Content download,001A008454,,,0,Open,,,005S0001
00QL0021682,2026-09-04,Content download,001A006497,,,0,Open,,,005S0002
00QL0021675,2026-09-04,Content download,001A001452,,,0,Working,,,005S0003
00QL0021504,2026-09-04,Webinar,001A001030,,,0,Working,,,005S0003
00QL0021814,2026-09-04,Paid social,001A004756,,,0,Working,,,005S0005
00QL0021669,2026-09-04,Content download,001A001234,,,0,Working,,,005S0001
00QL0021726,2026-09-04,Event / Trade show,001A003388,,,0,Working,,,005S0005
00QL0006575,2026-09-04,Product (PQL),001A007038,ws_016046,,1,Working,,,
00QL0021529,2026-09-04,Webinar,001A005988,,,0,Working,,,005S0006
00QL0021609,2026-09-04,Content download,001A008791,,,0,Open,,,005S0003
00QL0021770,2026-09-04,Event / Trade show,001A001253,,,0,Working,,,005S0003
00QL0008712,2026-09-04,Website - Demo request,001A007586,ws_020912,,0,Working,,,
00QL0025981,2026-09-04,SDR Outbound,001A004408,,,0,Open,,,005S0000
00QL0006549,2026-09-04,Product (PQL),001A006872,ws_013634,,1,Disqualified - Existing opportunity,,,
00QL0021536,2026-09-04,Webinar,001A001081,,,0,Working,,,005S0006
00QL0008634,2026-09-04,Website - Demo request,001A005574,ws_005028,,0,Working,,,
00QL0026065,2026-09-04,SDR Outbound,001A007422,,,0,Open,,,005S0001
00QL0008654,2026-09-04,Website - Demo request,001A007464,ws_009401,,0,Working,,,
00QL0006521,2026-09-04,Product (PQL),001A006526,ws_011045,,1,Open,,,
00QL0021613,2026-09-04,Content download,001A002520,,,0,Working,,,005S0000
00QL0021743,2026-09-04,Event / Trade show,001A001211,,,0,Working,,,005S0004
00QL0006441,2026-09-04,Product (PQL),001A003144,ws_003279,,1,Open,,,
00QL0006560,2026-09-04,Product (PQL),,ws_014406,proton.me,1,Working,,,
00QL0021740,2026-09-04,Event / Trade show,001A000255,,,0,Disqualified - Existing opportunity,,,005S0004
00QL0006514,2026-09-04,Product (PQL),001A003504,ws_010476,,1,Disqualified - Existing opportunity,,,
00QL0021552,2026-09-04,Webinar,001A004578,,,0,Working,,,005S0002
00QL0021747,2026-09-04,Event / Trade show,001A001111,,,0,Working,,,005S0005
00QL0021872,2026-09-04,Paid search - Enterprise LP,001A002681,,,0,Open,,,005S0003
00QL0021658,2026-09-05,Content download,,,,0,Open,,,005S0003
00QL0026002,2026-09-05,SDR Outbound,001A001172,,,0,Working,,,005S0001
00QL0021611,2026-09-05,Content download,001A003915,,,0,Working,,,005S0005
00QL0021882,2026-09-05,Paid search - Enterprise LP,001A004181,,,0,Open,,,005S0000
00QL0021659,2026-09-05,Content download,001A002625,,,0,Working,,,005S0005
00QL0006421,2026-09-05,Product (PQL),001A008471,ws_001324,,1,Working,,,
00QL0021856,2026-09-05,Paid search - Enterprise LP,001A006355,,,0,Open,,,005S0002
00QL0021670,2026-09-05,Content download,001A005565,,,0,Working,,,005S0001
00QL0006493,2026-09-05,Product (PQL),001A005451,ws_008078,,1,Open,,,
00QL0026039,2026-09-05,SDR Outbound,001A008073,,,0,Working,,,005S0005
00QL0006543,2026-09-05,Product (PQL),001A007311,ws_012566,,1,Working,,,
00QL0021773,2026-09-05,Event / Trade show,001A002220,,,0,Open,,,005S0005
00QL0021778,2026-09-05,Paid social,001A006093,,,0,Open,,,005S0004
00QL0021782,2026-09-05,Paid social,001A002272,,,0,Working,,,005S0003
00QL0021827,2026-09-05,Paid social,001A001401,,,0,Open,,,005S0000
00QL0021791,2026-09-05,Paid social,001A001834,,,0,Working,,,005S0001
00QL0026024,2026-09-05,SDR Outbound,001A008625,,,0,Working,,,005S0000
00QL0021722,2026-09-05,Event / Trade show,001A008510,,,0,Open,,,005S0001
00QL0006457,2026-09-05,Product (PQL),001A008994,ws_004846,,1,Open,,,
00QL0026018,2026-09-05,SDR Outbound,001A002111,,,0,Open,,,005S0002
00QL0006598,2026-09-05,Product (PQL),001A000400,ws_017177,,1,Working,,,
00QL0021792,2026-09-05,Paid social,001A006596,,,0,Working,,,005S0001
00QL0021818,2026-09-05,Paid social,001A007415,,,0,Open,,,005S0003
00QL0026070,2026-09-05,SDR Outbound,001A003147,,,0,Working,,,005S0003
00QL0026004,2026-09-05,SDR Outbound,001A000973,,,0,Open,,,005S0006
00QL0026061,2026-09-05,SDR Outbound,001A001264,,,0,Open,,,005S0004
00QL0025959,2026-09-05,SDR Outbound,001A003207,,,0,Open,,,005S0000
00QL0006422,2026-09-05,Product (PQL),001A002873,ws_001361,,1,Working,,,
00QL0006458,2026-09-05,Product (PQL),001A008231,ws_004853,,1,Open,,,
00QL0021505,2026-09-05,Webinar,001A004982,,,0,Disqualified - Existing opportunity,,,005S0005
00QL0006426,2026-09-05,Product (PQL),001A002649,ws_002302,,1,Working,,,
00QL0008655,2026-09-05,Website - Demo request,001A006172,ws_009420,,0,Open,,,
00QL0008690,2026-09-05,Website - Demo request,001A003504,ws_015929,,0,Disqualified - Existing opportunity,,,
00QL0021582,2026-09-05,Content download,001A001770,,,0,Working,,,005S0004
00QL0008645,2026-09-05,Website - Demo request,001A001184,ws_007253,,0,Open,,,
00QL0021562,2026-09-05,Webinar,001A007724,,,0,Working,,,005S0003
00QL0025974,2026-09-05,SDR Outbound,001A001496,,,0,Working,,,005S0003
00QL0021736,2026-09-06,Event / Trade show,001A003333,,,0,Open,,,005S0001
00QL0021663,2026-09-06,Content download,001A006855,,,0,Working,,,005S0005
00QL0021713,2026-09-06,Content download,001A000684,,,0,Disqualified - Existing customer,,,005S0003
00QL0006567,2026-09-06,Product (PQL),001A008935,ws_015098,,1,Open,,,
00QL0008683,2026-09-06,Website - Demo request,001A008816,ws_014441,,0,Open,,,
00QL0025978,2026-09-06,SDR Outbound,001A008230,,,0,Working,,,005S0001
00QL0006544,2026-09-06,Product (PQL),,ws_012697,outlook.com,1,Open,,,
00QL0006467,2026-09-06,Product (PQL),001A007192,ws_005703,,1,Open,,,
00QL0021695,2026-09-06,Content download,001A003468,,,0,Open,,,005S0005
00QL0021548,2026-09-06,Webinar,001A005232,,,0,Open,,,005S0005
00QL0021734,2026-09-06,Event / Trade show,001A005665,,,0,Working,,,005S0004
00QL0006580,2026-09-06,Product (PQL),001A002634,ws_016157,,1,Working,,,
00QL0008650,2026-09-06,Website - Demo request,001A003125,ws_008317,,0,Open,,,
00QL0021727,2026-09-06,Event / Trade show,001A001273,,,0,Converted,006O0003464,2026-09-19,005S0003
00QL0006582,2026-09-06,Product (PQL),001A008039,ws_016219,,1,Working,,,
00QL0021561,2026-09-06,Webinar,001A007480,,,0,Converted,006O0003425,2026-09-13,005S0002
00QL0021679,2026-09-06,Content download,001A003854,,,0,Open,,,005S0003
00QL0021680,2026-09-06,Content download,001A007972,,,0,Open,,,005S0002
00QL0006588,2026-09-06,Product (PQL),001A000382,ws_016721,,1,Working,,,
00QL0021604,2026-09-06,Content download,001A001165,,,0,Working,,,005S0003
00QL0021565,2026-09-06,Webinar,001A001376,,,0,Working,,,005S0004
00QL0021572,2026-09-06,Content download,001A004385,,,0,Open,,,005S0006
00QL0021704,2026-09-06,Content download,001A008717,,,0,Working,,,005S0000
00QL0021871,2026-09-06,Paid search - Enterprise LP,001A006903,,,0,Working,,,005S0005
00QL0021762,2026-09-06,Event / Trade show,001A003793,,,0,Open,,,005S0000
00QL0006489,2026-09-06,Product (PQL),001A008162,ws_007604,,1,Open,,,
00QL0006503,2026-09-06,Product (PQL),001A007517,ws_008711,,1,Open,,,
00QL0025990,2026-09-06,SDR Outbound,001A000950,,,0,Working,,,005S0002
00QL0025987,2026-09-06,SDR Outbound,001A001161,,,0,Working,,,005S0004
00QL0021508,2026-09-06,Webinar,001A007464,,,0,Open,,,005S0006
00QL0021647,2026-09-06,Content download,001A002784,,,0,Open,,,005S0001
00QL0021511,2026-09-06,Webinar,001A004181,,,0,Open,,,005S0000
00QL0008615,2026-09-06,Website - Demo request,001A000713,ws_000639,,0,Converted,006O0003446,2026-09-16,
00QL0008692,2026-09-06,Website - Demo request,001A002898,ws_016337,,0,Converted,006O0003417,2026-09-11,
00QL0021517,2026-09-06,Webinar,,,,0,Open,,,005S0004
00QL0021831,2026-09-06,Paid social,001A008948,,,0,Working,,,005S0005
00QL0021796,2026-09-06,Paid social,001A000862,,,0,Working,,,005S0003
00QL0021820,2026-09-06,Paid social,001A003273,,,0,Open,,,005S0003
00QL0006446,2026-09-06,Product (PQL),001A008016,ws_003503,,1,Disqualified - Existing customer,,,
00QL0021639,2026-09-06,Content download,001A007524,,,0,Working,,,005S0000
00QL0008714,2026-09-06,Website - Demo request,001A004021,ws_021431,,0,Disqualified - Existing opportunity,,,
00QL0006649,2026-09-06,Product (PQL),001A004938,ws_021917,,1,Open,,,
00QL0021764,2026-09-06,Event / Trade show,001A005168,,,0,Working,,,005S0000
00QL0026364,2026-09-06,Partner referral,001A003217,,,0,Working,,,
00QL0021621,2026-09-06,Content download,001A008074,,,0,Working,,,005S0006
00QL0006438,2026-09-07,Product (PQL),001A002289,ws_003188,,1,Disqualified - Existing customer,,,
00QL0021564,2026-09-07,Webinar,001A006947,,,0,Open,,,005S0004
00QL0006501,2026-09-07,Product (PQL),,ws_008518,yahoo.com,1,Working,,,
00QL0021567,2026-09-07,Webinar,001A004788,,,0,Working,,,005S0000
00QL0021706,2026-09-07,Content download,001A003537,,,0,Working,,,005S0003
00QL0026016,2026-09-07,SDR Outbound,001A001519,,,0,Open,,,005S0001
00QL0021811,2026-09-07,Paid social,001A001133,,,0,Open,,,005S0004
00QL0006541,2026-09-07,Product (PQL),001A000339,ws_012539,,1,Open,,,
00QL0021560,2026-09-07,Webinar,001A006452,,,0,Open,,,005S0002
00QL0006516,2026-09-07,Product (PQL),001A008376,ws_010616,,1,Working,,,
00QL0006517,2026-09-07,Product (PQL),001A004419,ws_010700,,1,Open,,,
00QL0006529,2026-09-07,Product (PQL),001A008797,ws_011740,,1,Open,,,
00QL0021774,2026-09-07,Paid social,001A004635,,,0,Open,,,005S0000
00QL0008620,2026-09-07,Website - Demo request,001A008952,ws_002199,,0,Converted,006O0003421,2026-09-12,
00QL0008621,2026-09-07,Website - Demo request,001A004581,ws_002426,,0,Disqualified - Existing customer,,,
00QL0021744,2026-09-07,Event / Trade show,001A005724,,,0,Working,,,005S0003
00QL0006551,2026-09-07,Product (PQL),001A001158,ws_013842,,1,Disqualified - Existing opportunity,,,
00QL0008632,2026-09-07,Website - Demo request,001A008180,ws_004766,,0,Open,,,
00QL0021832,2026-09-07,Paid social,001A008886,,,0,Working,,,005S0000
00QL0021833,2026-09-07,Paid social,,,,0,Open,,,005S0003
00QL0026046,2026-09-07,SDR Outbound,001A008470,,,0,Working,,,005S0005
00QL0006605,2026-09-07,Product (PQL),001A001784,ws_017773,,1,Open,,,
00QL0008710,2026-09-07,Website - Demo request,001A008016,ws_020510,,0,Working,,,
00QL0006640,2026-09-07,Product (PQL),001A000250,ws_021232,,1,Open,,,
00QL0021585,2026-09-07,Content download,,,,0,Working,,,005S0004
00QL0025976,2026-09-07,SDR Outbound,001A007418,,,0,Working,,,005S0005
00QL0006642,2026-09-07,Product (PQL),001A005377,ws_021416,,1,Converted,006O0003460,2026-09-19,
00QL0025993,2026-09-07,SDR Outbound,001A000350,,,0,Open,,,005S0004
00QL0021644,2026-09-07,Content download,001A004702,,,0,Working,,,005S0005
00QL0021881,2026-09-07,Paid search - Enterprise LP,001A004319,,,0,Working,,,005S0002
00QL0021676,2026-09-07,Content download,001A005771,,,0,Open,,,005S0000
00QL0021629,2026-09-07,Content download,001A002556,,,0,Open,,,005S0000
00QL0006669,2026-09-07,Product (PQL),001A003673,ws_023512,,1,Converted,006O0003461,2026-09-19,
00QL0021626,2026-09-07,Content download,001A008842,,,0,Working,,,005S0000
00QL0006670,2026-09-07,Product (PQL),001A002718,ws_023551,,1,Working,,,
00QL0025988,2026-09-07,SDR Outbound,001A003923,,,0,Open,,,005S0006
00QL0025986,2026-09-07,SDR Outbound,001A000307,,,0,Open,,,005S0003
00QL0021602,2026-09-07,Content download,001A002124,,,0,Working,,,005S0002
00QL0006411,2026-09-07,Product (PQL),001A004667,ws_000291,,1,Converted,006O0003470,2026-09-20,
00QL0026013,2026-09-07,SDR Outbound,001A007818,,,0,Working,,,005S0006
00QL0006454,2026-09-07,Product (PQL),001A001431,ws_004533,,1,Converted,006O0003471,2026-09-20,
00QL0021865,2026-09-07,Paid search - Enterprise LP,001A004964,,,0,Working,,,005S0001
00QL0008674,2026-09-07,Website - Demo request,001A000339,ws_012539,,0,Converted,006O0003424,2026-09-13,
00QL0021864,2026-09-07,Paid search - Enterprise LP,,,,0,Working,,,005S0003
00QL0006617,2026-09-07,Product (PQL),001A005275,ws_019337,,1,Working,,,
00QL0026043,2026-09-08,SDR Outbound,001A005002,,,0,Working,,,005S0003
00QL0006559,2026-09-08,Product (PQL),001A003890,ws_014346,,1,Working,,,
00QL0026033,2026-09-08,SDR Outbound,001A005954,,,0,Open,,,005S0005
00QL0006414,2026-09-08,Product (PQL),001A003190,ws_000528,,1,Working,,,
00QL0006449,2026-09-08,Product (PQL),001A000973,ws_004079,,1,Working,,,
00QL0006511,2026-09-08,Product (PQL),001A003251,ws_009636,,1,Open,,,
00QL0021763,2026-09-08,Event / Trade show,001A001864,,,0,Open,,,005S0003
00QL0021849,2026-09-08,Paid search - Enterprise LP,001A005425,,,0,Open,,,005S0004
00QL0021691,2026-09-08,Content download,001A001167,,,0,Working,,,005S0002
00QL0021681,2026-09-08,Content download,,,,0,Open,,,005S0004
00QL0006658,2026-09-08,Product (PQL),001A004373,ws_022977,,1,Working,,,
00QL0008618,2026-09-08,Website - Demo request,001A003809,ws_001526,,0,Working,,,
00QL0006533,2026-09-08,Product (PQL),001A006038,ws_011987,,1,Working,,,
00QL0025992,2026-09-08,SDR Outbound,001A002065,,,0,Working,,,005S0006
00QL0021633,2026-09-08,Content download,001A002752,,,0,Working,,,005S0004
00QL0021746,2026-09-08,Event / Trade show,001A002474,,,0,Working,,,005S0002
00QL0008641,2026-09-08,Website - Demo request,001A003092,ws_006263,,0,Disqualified - Existing opportunity,,,
00QL0025945,2026-09-08,SDR Outbound,001A004684,,,0,Open,,,005S0006
00QL0025973,2026-09-08,SDR Outbound,001A004767,,,0,Open,,,005S0003
00QL0006638,2026-09-08,Product (PQL),,ws_021183,yahoo.com,1,Working,,,
00QL0026014,2026-09-08,SDR Outbound,001A008493,,,0,Open,,,005S0004
00QL0006498,2026-09-08,Product (PQL),001A004973,ws_008371,,1,Disqualified - Existing opportunity,,,
00QL0026029,2026-09-08,SDR Outbound,001A006033,,,0,Working,,,005S0000
00QL0026076,2026-09-08,SDR Outbound,001A006536,,,0,Working,,,005S0000
00QL0021587,2026-09-08,Content download,001A006310,,,0,Working,,,005S0000
00QL0021586,2026-09-08,Content download,001A005148,,,0,Open,,,005S0000
00QL0021601,2026-09-08,Content download,001A005558,,,0,Open,,,005S0003
00QL0021848,2026-09-08,Paid search - Enterprise LP,001A004018,,,0,Open,,,005S0000
00QL0026066,2026-09-08,SDR Outbound,001A003392,,,0,Open,,,005S0006
00QL0021503,2026-09-08,Webinar,001A001023,,,0,Working,,,005S0002
00QL0006451,2026-09-08,Product (PQL),,ws_004182,proton.me,1,Working,,,
00QL0021559,2026-09-08,Webinar,001A006952,,,0,Open,,,005S0000
00QL0021741,2026-09-08,Event / Trade show,001A006003,,,0,Working,,,005S0000
00QL0026051,2026-09-09,SDR Outbound,001A007237,,,0,Working,,,005S0004
00QL0008665,2026-09-09,Website - Demo request,001A004299,ws_011033,,0,Working,,,
00QL0006667,2026-09-09,Product (PQL),001A001220,ws_023453,,1,Open,,,
