history_id,opportunity_id,field,old_value,new_value,created_by,created_at
017H00029525,006O0002905,Amount,,90300.0,005A0000,2026-06-05 00:00:00
017H00029526,006O0002905,ForecastCategoryName,,Pipeline,005A0000,2026-06-05 00:00:00
017H00029527,006O0002905,StageName,1 - Discovery,2 - Qualification,005A0000,2026-07-01 12:29:09
017H00029528,006O0002905,StageName,2 - Qualification,Closed Lost,005A0000,2026-08-23 22:16:41
017H00029529,006O0002905,ForecastCategoryName,Pipeline,Omitted,005A0000,2026-08-23 22:16:41
017H00029530,006O0002905,CloseDate,2026-09-15,2026-08-23,005A0000,2026-08-23 22:16:41
017H00029531,006O0002906,StageName,,1 - Discovery,005A0018,2026-06-06 00:00:00
017H00029532,006O0002906,CloseDate,,2026-07-07,005A0018,2026-06-06 00:00:00
017H00029533,006O0002906,Amount,,43600.0,005A0018,2026-06-06 00:00:00
017H00029534,006O0002906,ForecastCategoryName,,Pipeline,005A0018,2026-06-06 00:00:00
017H00029535,006O0002906,StageName,1 - Discovery,Closed Lost,005X0001,2026-07-16 05:22:41
017H00029536,006O0002906,ForecastCategoryName,Pipeline,Omitted,005A0018,2026-07-16 05:22:41
017H00029537,006O0002906,CloseDate,2026-07-07,2026-07-15,005A0018,2026-07-16 05:22:41
017H00029538,006O0002907,StageName,,1 - Discovery,005A0012,2026-06-06 00:00:00
017H00029539,006O0002907,CloseDate,,2026-09-20,005A0012,2026-06-06 00:00:00
017H00029540,006O0002907,Amount,,276700.0,005A0012,2026-06-06 00:00:00
017H00029541,006O0002907,ForecastCategoryName,,Pipeline,005A0012,2026-06-06 00:00:00
017H00029542,006O0002907,StageName,1 - Discovery,2 - Qualification,005A0012,2026-06-20 07:53:56
017H00029543,006O0002907,StageName,2 - Qualification,3 - Technical Validation,005A0012,2026-07-10 22:01:41
017H00029544,006O0002907,ForecastCategoryName,Pipeline,Best Case,005A0012,2026-07-10 22:01:41
017H00029545,006O0002907,StageName,3 - Technical Validation,4 - Proposal,005A0012,2026-07-24 19:03:50
017H00029546,006O0002907,ForecastCategoryName,Best Case,Commit,005A0012,2026-07-24 19:03:50
017H00029547,006O0002907,StageName,4 - Proposal,5 - Negotiation,005X0001,2026-08-03 00:41:38
017H00029548,006O0002907,Amount,276700.0,240200.0,005A0012,2026-08-05 00:41:38
017H00029549,006O0002908,StageName,,1 - Discovery,005A0008,2026-06-06 00:00:00
017H00029550,006O0002908,CloseDate,,2026-07-06,005A0008,2026-06-06 00:00:00
017H00029551,006O0002908,Amount,,6900.0,005A0008,2026-06-06 00:00:00
017H00029552,006O0002908,ForecastCategoryName,,Pipeline,005A0008,2026-06-06 00:00:00
017H00029553,006O0002908,StageName,1 - Discovery,2 - Qualification,005A0008,2026-06-11 15:32:19
017H00029554,006O0002908,StageName,2 - Qualification,3 - Technical Validation,005A0008,2026-06-12 13:32:19
017H00029555,006O0002908,ForecastCategoryName,Pipeline,Best Case,005A0008,2026-06-12 13:32:19
017H00029556,006O0002908,StageName,3 - Technical Validation,4 - Proposal,005A0008,2026-06-13 22:40:30
017H00029557,006O0002908,StageName,4 - Proposal,5 - Negotiation,005A0008,2026-06-23 00:08:49
017H00029558,006O0002908,ForecastCategoryName,Best Case,Commit,005A0008,2026-06-23 00:08:49
017H00029559,006O0002908,StageName,5 - Negotiation,Closed Won,005A0008,2026-07-03 22:08:25
017H00029560,006O0002908,ForecastCategoryName,Commit,Closed,005A0008,2026-07-03 22:08:25
017H00029561,006O0002908,CloseDate,2026-07-06,2026-07-03,005X0001,2026-07-03 22:08:25
017H00029562,006O0002909,StageName,,1 - Discovery,005A0014,2026-06-06 00:00:00
017H00029563,006O0002909,CloseDate,,2026-06-21,005A0014,2026-06-06 00:00:00
017H00029564,006O0002909,Amount,,26600.0,005A0014,2026-06-06 00:00:00
017H00029565,006O0002909,ForecastCategoryName,,Pipeline,005A0014,2026-06-06 00:00:00
017H00029566,006O0002909,StageName,1 - Discovery,4 - Proposal,005A0014,2026-06-19 01:09:12
017H00029567,006O0002909,ForecastCategoryName,Pipeline,Best Case,005A0014,2026-06-19 01:09:12
017H00029568,006O0002909,Amount,26600.0,20000.0,005A0014,2026-06-19 02:09:12
017H00029569,006O0002909,CloseDate,2026-06-21,2026-09-09,005A0014,2026-06-24 08:00:00
017H00029570,006O0002909,StageName,4 - Proposal,5 - Negotiation,005A0014,2026-06-26 06:00:35
017H00029571,006O0002909,ForecastCategoryName,Best Case,Commit,005A0014,2026-06-26 06:00:35
017H00029572,006O0002909,StageName,5 - Negotiation,Closed Won,005A0014,2026-07-05 07:16:50
017H00029573,006O0002909,ForecastCategoryName,Commit,Closed,005A0014,2026-07-05 07:16:50
017H00029574,006O0002909,CloseDate,2026-09-09,2026-07-04,005A0014,2026-07-05 07:16:50
017H00029575,006O0002910,StageName,,1 - Discovery,005A0014,2026-06-06 00:00:00
017H00029576,006O0002910,CloseDate,,2026-06-30,005A0014,2026-06-06 00:00:00
017H00029577,006O0002910,Amount,,8600.0,005A0014,2026-06-06 00:00:00
017H00029578,006O0002910,ForecastCategoryName,,Pipeline,005A0014,2026-06-06 00:00:00
017H00029579,006O0002910,CloseDate,2026-06-30,2026-07-07,005A0014,2026-07-01 12:00:00
017H00029580,006O0002910,CloseDate,2026-07-07,2026-09-08,005A0014,2026-07-18 09:00:00
017H00029581,006O0002910,StageName,1 - Discovery,Closed Lost,005A0014,2026-08-13 05:05:30
017H00029582,006O0002910,ForecastCategoryName,Pipeline,Omitted,005A0014,2026-08-13 05:05:30
017H00029583,006O0002910,CloseDate,2026-09-08,2026-08-12,005X0001,2026-08-13 05:05:30
017H00029584,006O0002911,StageName,,1 - Discovery,005A0023,2026-06-07 00:00:00
017H00029585,006O0002911,CloseDate,,2026-07-11,005A0023,2026-06-07 00:00:00
017H00029586,006O0002911,Amount,,57600.0,005A0023,2026-06-07 00:00:00
017H00029587,006O0002911,ForecastCategoryName,,Pipeline,005A0023,2026-06-07 00:00:00
017H00029588,006O0002911,StageName,1 - Discovery,Closed Lost,005A0023,2026-07-01 17:26:33
017H00029589,006O0002911,ForecastCategoryName,Pipeline,Omitted,005X0001,2026-07-01 17:26:33
017H00029590,006O0002911,CloseDate,2026-07-11,2026-07-01,005A0023,2026-07-01 17:26:33
017H00029591,006O0002912,StageName,,1 - Discovery,005A0018,2026-06-07 00:00:00
017H00029592,006O0002912,CloseDate,,2026-07-20,005A0018,2026-06-07 00:00:00
017H00029593,006O0002912,Amount,,22900.0,005A0018,2026-06-07 00:00:00
017H00029594,006O0002912,ForecastCategoryName,,Pipeline,005A0018,2026-06-07 00:00:00
017H00029595,006O0002912,StageName,1 - Discovery,2 - Qualification,005A0018,2026-06-16 16:32:12
017H00029596,006O0002912,StageName,2 - Qualification,3 - Technical Validation,005A0018,2026-06-24 00:19:11
017H00029597,006O0002912,ForecastCategoryName,Pipeline,Best Case,005A0018,2026-06-24 00:19:11
017H00029598,006O0002912,StageName,3 - Technical Validation,Closed Lost,005A0018,2026-07-17 14:33:45
017H00029599,006O0002912,ForecastCategoryName,Best Case,Omitted,005A0018,2026-07-17 14:33:45
017H00029600,006O0002912,CloseDate,2026-07-20,2026-07-17,005A0018,2026-07-17 14:33:45
017H00029601,006O0002913,StageName,,1 - Discovery,005A0005,2026-06-07 00:00:00
017H00029602,006O0002913,CloseDate,,2026-07-06,005A0005,2026-06-07 00:00:00
017H00029603,006O0002913,Amount,,13400.0,005A0005,2026-06-07 00:00:00
017H00029604,006O0002913,ForecastCategoryName,,Pipeline,005A0005,2026-06-07 00:00:00
017H00029605,006O0002913,StageName,1 - Discovery,2 - Qualification,005A0005,2026-06-12 19:39:27
017H00029606,006O0002913,StageName,2 - Qualification,3 - Technical Validation,005A0005,2026-06-21 20:45:13
017H00029607,006O0002913,ForecastCategoryName,Pipeline,Best Case,005A0005,2026-06-21 20:45:13
017H00029608,006O0002913,CloseDate,2026-07-06,2026-07-20,005A0005,2026-07-07 17:00:00
017H00029609,006O0002913,CloseDate,2026-07-20,2026-09-02,005A0005,2026-07-22 11:00:00
017H00029610,006O0002913,CloseDate,2026-09-02,2026-10-19,005A0005,2026-09-08 12:00:00
017H00029611,006O0002913,StageName,3 - Technical Validation,Closed Lost,005A0005,2026-09-14 03:17:02
017H00029612,006O0002913,ForecastCategoryName,Best Case,Omitted,005A0005,2026-09-14 03:17:02
017H00029613,006O0002913,CloseDate,2026-10-19,2026-09-13,005A0005,2026-09-14 03:17:02
017H00029614,006O0002914,StageName,,1 - Discovery,005A0005,2026-06-07 00:00:00
017H00029615,006O0002914,CloseDate,,2026-07-06,005A0005,2026-06-07 00:00:00
017H00029616,006O0002914,Amount,,14400.0,005A0005,2026-06-07 00:00:00
017H00029617,006O0002914,ForecastCategoryName,,Pipeline,005A0005,2026-06-07 00:00:00
017H00029618,006O0002914,StageName,1 - Discovery,Closed Lost,005A0005,2026-06-26 05:00:34
017H00029619,006O0002914,ForecastCategoryName,Pipeline,Omitted,005A0005,2026-06-26 05:00:34
017H00029620,006O0002914,CloseDate,2026-07-06,2026-06-25,005A0005,2026-06-26 05:00:34
017H00029621,006O0002915,StageName,,1 - Discovery,005A0007,2026-06-07 00:00:00
017H00029622,006O0002915,CloseDate,,2026-09-20,005A0007,2026-06-07 00:00:00
017H00029623,006O0002915,Amount,,149500.0,005A0007,2026-06-07 00:00:00
017H00029624,006O0002915,ForecastCategoryName,,Pipeline,005A0007,2026-06-07 00:00:00
017H00029625,006O0002915,StageName,1 - Discovery,Closed Lost,005A0007,2026-07-14 15:56:20
017H00029626,006O0002915,ForecastCategoryName,Pipeline,Omitted,005A0007,2026-07-14 15:56:20
017H00029627,006O0002915,CloseDate,2026-09-20,2026-07-14,005A0007,2026-07-14 15:56:20
017H00029628,006O0002916,StageName,,1 - Discovery,005A0014,2026-06-07 00:00:00
017H00029629,006O0002916,CloseDate,,2026-07-02,005A0014,2026-06-07 00:00:00
017H00029630,006O0002916,Amount,,11300.0,005A0014,2026-06-07 00:00:00
017H00029631,006O0002916,ForecastCategoryName,,Pipeline,005A0014,2026-06-07 00:00:00
017H00029632,006O0002916,StageName,1 - Discovery,2 - Qualification,005X0001,2026-06-08 15:00:00
017H00029633,006O0002916,StageName,2 - Qualification,3 - Technical Validation,005A0014,2026-06-12 15:07:00
017H00029634,006O0002916,ForecastCategoryName,Pipeline,Best Case,005A0014,2026-06-12 15:07:00
017H00029635,006O0002916,StageName,3 - Technical Validation,4 - Proposal,005A0014,2026-06-16 17:57:43
017H00029636,006O0002916,ForecastCategoryName,Best Case,Commit,005A0014,2026-06-16 17:57:43
017H00029637,006O0002916,StageName,4 - Proposal,5 - Negotiation,005A0014,2026-06-30 08:03:34
017H00029638,006O0002916,Amount,11300.0,10500.0,005A0014,2026-07-02 08:03:34
017H00029639,006O0002916,CloseDate,2026-07-02,2026-09-03,005A0014,2026-07-05 12:00:00
017H00029640,006O0002916,StageName,5 - Negotiation,Closed Won,005A0014,2026-07-08 10:15:45
017H00029641,006O0002916,ForecastCategoryName,Commit,Closed,005A0014,2026-07-08 10:15:45
017H00029642,006O0002916,CloseDate,2026-09-03,2026-07-07,005X0001,2026-07-08 10:15:45
017H00029643,006O0002917,StageName,,1 - Discovery,005A0016,2026-06-07 00:00:00
017H00029644,006O0002917,CloseDate,,2026-08-07,005A0016,2026-06-07 00:00:00
017H00029645,006O0002917,Amount,,26400.0,005A0016,2026-06-07 00:00:00
017H00029646,006O0002917,ForecastCategoryName,,Pipeline,005A0016,2026-06-07 00:00:00
017H00029647,006O0002917,StageName,1 - Discovery,2 - Qualification,005A0016,2026-06-09 13:23:00
017H00029648,006O0002917,StageName,2 - Qualification,Closed Lost,005A0016,2026-07-16 09:16:45
017H00029649,006O0002917,ForecastCategoryName,Pipeline,Omitted,005A0016,2026-07-16 09:16:45
017H00029650,006O0002917,CloseDate,2026-08-07,2026-07-15,005A0016,2026-07-16 09:16:45
017H00029651,006O0002918,StageName,,1 - Discovery,005A0018,2026-06-07 00:00:00
017H00029652,006O0002918,CloseDate,,2026-07-05,005A0018,2026-06-07 00:00:00
017H00029653,006O0002918,Amount,,41000.0,005A0018,2026-06-07 00:00:00
017H00029654,006O0002918,ForecastCategoryName,,Pipeline,005A0018,2026-06-07 00:00:00
017H00029655,006O0002918,StageName,1 - Discovery,2 - Qualification,005A0018,2026-06-16 02:34:04
017H00029656,006O0002918,StageName,2 - Qualification,3 - Technical Validation,005A0018,2026-06-21 04:15:35
017H00029657,006O0002918,ForecastCategoryName,Pipeline,Best Case,005A0018,2026-06-21 04:15:35
017H00029658,006O0002918,StageName,3 - Technical Validation,4 - Proposal,005A0018,2026-06-23 23:03:53
017H00029659,006O0002918,ForecastCategoryName,Best Case,Commit,005A0018,2026-06-23 23:03:53
017H00029660,006O0002918,StageName,4 - Proposal,5 - Negotiation,005A0018,2026-07-03 17:17:51
017H00029661,006O0002918,Amount,41000.0,38400.0,005A0018,2026-07-05 17:17:51
017H00029662,006O0002918,CloseDate,2026-07-05,2026-08-09,005A0018,2026-07-06 13:00:00
017H00029663,006O0002918,StageName,5 - Negotiation,Closed Won,005A0018,2026-07-09 06:33:36
017H00029664,006O0002918,ForecastCategoryName,Commit,Closed,005A0018,2026-07-09 06:33:36
017H00029665,006O0002918,CloseDate,2026-08-09,2026-07-08,005A0018,2026-07-09 06:33:36
017H00029666,006O0002919,StageName,,1 - Discovery,005A0009,2026-06-07 00:00:00
017H00029667,006O0002919,CloseDate,,2026-07-16,005A0009,2026-06-07 00:00:00
017H00029668,006O0002919,Amount,,29500.0,005A0009,2026-06-07 00:00:00
017H00029669,006O0002919,ForecastCategoryName,,Pipeline,005A0009,2026-06-07 00:00:00
017H00029670,006O0002919,StageName,1 - Discovery,2 - Qualification,005A0009,2026-06-21 14:40:02
017H00029671,006O0002919,CloseDate,2026-07-16,2026-07-24,005A0009,2026-07-16 10:00:00
017H00029672,006O0002919,StageName,2 - Qualification,3 - Technical Validation,005A0009,2026-07-17 23:10:50
017H00029673,006O0002919,ForecastCategoryName,Pipeline,Best Case,005A0009,2026-07-17 23:10:50
017H00029674,006O0002919,CloseDate,2026-07-24,2026-08-26,005X0001,2026-07-28 14:00:00
017H00029675,006O0002919,StageName,3 - Technical Validation,Closed Lost,005A0009,2026-08-10 20:02:09
017H00029676,006O0002919,ForecastCategoryName,Best Case,Omitted,005A0009,2026-08-10 20:02:09
017H00029677,006O0002919,CloseDate,2026-08-26,2026-08-10,005X0001,2026-08-10 20:02:09
017H00029678,006O0002920,StageName,,1 - Discovery,005A0006,2026-06-07 00:00:00
017H00029679,006O0002920,CloseDate,,2026-08-01,005A0006,2026-06-07 00:00:00
017H00029680,006O0002920,Amount,,156600.0,005A0006,2026-06-07 00:00:00
017H00029681,006O0002920,ForecastCategoryName,,Pipeline,005A0006,2026-06-07 00:00:00
017H00029682,006O0002920,StageName,1 - Discovery,2 - Qualification,005A0006,2026-06-20 22:45:32
017H00029683,006O0002920,StageName,2 - Qualification,3 - Technical Validation,005A0006,2026-06-29 05:22:37
017H00029684,006O0002920,ForecastCategoryName,Pipeline,Best Case,005A0006,2026-06-29 05:22:37
017H00029685,006O0002920,CloseDate,2026-08-01,2026-08-11,005A0006,2026-08-03 15:00:00
017H00029686,006O0002920,StageName,3 - Technical Validation,4 - Proposal,005A0006,2026-08-12 05:43:02
017H00029687,006O0002920,CloseDate,2026-08-11,2026-10-14,005A0006,2026-08-16 08:00:00
017H00029688,006O0002920,StageName,4 - Proposal,5 - Negotiation,005A0006,2026-09-02 07:14:59
017H00029689,006O0002920,ForecastCategoryName,Best Case,Commit,005A0006,2026-09-02 07:14:59
017H00029690,006O0002920,Amount,156600.0,151800.0,005A0006,2026-09-04 07:14:59
017H00029691,006O0002920,StageName,5 - Negotiation,Closed Won,005A0006,2026-09-14 20:59:28
017H00029692,006O0002920,ForecastCategoryName,Commit,Closed,005A0006,2026-09-14 20:59:28
017H00029693,006O0002920,CloseDate,2026-10-14,2026-09-14,005A0006,2026-09-14 20:59:28
017H00029694,006O0002921,StageName,,1 - Discovery,005A0018,2026-06-07 00:00:00
017H00029695,006O0002921,CloseDate,,2026-07-11,005A0018,2026-06-07 00:00:00
017H00029696,006O0002921,Amount,,85800.0,005A0018,2026-06-07 00:00:00
017H00029697,006O0002921,ForecastCategoryName,,Pipeline,005A0018,2026-06-07 00:00:00
017H00029698,006O0002921,StageName,1 - Discovery,2 - Qualification,005A0018,2026-06-19 01:13:48
017H00029699,006O0002921,StageName,2 - Qualification,3 - Technical Validation,005A0018,2026-06-28 03:39:01
017H00029700,006O0002921,ForecastCategoryName,Pipeline,Best Case,005A0018,2026-06-28 03:39:01
017H00029701,006O0002921,StageName,3 - Technical Validation,4 - Proposal,005A0018,2026-07-04 09:30:15
017H00029702,006O0002921,ForecastCategoryName,Best Case,Commit,005X0001,2026-07-04 09:30:15
017H00029703,006O0002921,Amount,85800.0,72900.0,005A0018,2026-07-04 10:30:15
017H00029704,006O0002921,CloseDate,2026-07-11,2026-08-01,005A0018,2026-07-18 16:00:00
017H00029705,006O0002921,CloseDate,2026-08-01,2026-09-29,005A0018,2026-08-03 10:00:00
017H00029706,006O0002922,StageName,,1 - Discovery,005A0005,2026-06-07 00:00:00
017H00029707,006O0002922,CloseDate,,2026-07-07,005A0005,2026-06-07 00:00:00
017H00029708,006O0002922,Amount,,9200.0,005A0005,2026-06-07 00:00:00
017H00029709,006O0002922,ForecastCategoryName,,Pipeline,005A0005,2026-06-07 00:00:00
017H00029710,006O0002922,CloseDate,2026-07-07,2026-07-19,005A0005,2026-07-13 14:00:00
017H00029711,006O0002922,StageName,1 - Discovery,Closed Lost,005A0005,2026-07-16 08:40:55
017H00029712,006O0002922,ForecastCategoryName,Pipeline,Omitted,005A0005,2026-07-16 08:40:55
017H00029713,006O0002922,CloseDate,2026-07-19,2026-07-15,005A0005,2026-07-16 08:40:55
017H00029714,006O0002923,StageName,,1 - Discovery,005A0017,2026-06-07 00:00:00
017H00029715,006O0002923,CloseDate,,2026-08-06,005A0017,2026-06-07 00:00:00
017H00029716,006O0002923,Amount,,25900.0,005A0017,2026-06-07 00:00:00
017H00029717,006O0002923,ForecastCategoryName,,Pipeline,005A0017,2026-06-07 00:00:00
017H00029718,006O0002923,StageName,1 - Discovery,Closed Lost,005A0017,2026-07-30 11:02:48
017H00029719,006O0002923,ForecastCategoryName,Pipeline,Omitted,005A0017,2026-07-30 11:02:48
017H00029720,006O0002923,CloseDate,2026-08-06,2026-07-29,005A0017,2026-07-30 11:02:48
017H00029721,006O0002924,StageName,,1 - Discovery,005A0017,2026-06-07 00:00:00
017H00029722,006O0002924,CloseDate,,2026-07-15,005A0017,2026-06-07 00:00:00
017H00029723,006O0002924,Amount,,87400.0,005A0017,2026-06-07 00:00:00
017H00029724,006O0002924,ForecastCategoryName,,Pipeline,005A0017,2026-06-07 00:00:00
017H00029725,006O0002924,StageName,1 - Discovery,2 - Qualification,005A0017,2026-06-13 00:41:25
017H00029726,006O0002924,CloseDate,2026-07-15,2026-09-25,005X0001,2026-07-18 09:00:00
017H00029727,006O0002925,StageName,,1 - Discovery,005A0017,2026-06-07 00:00:00
017H00029728,006O0002925,CloseDate,,2026-07-20,005A0017,2026-06-07 00:00:00
017H00029729,006O0002925,Amount,,40300.0,005A0017,2026-06-07 00:00:00
017H00029730,006O0002925,ForecastCategoryName,,Pipeline,005A0017,2026-06-07 00:00:00
017H00029731,006O0002925,CloseDate,2026-07-20,2026-10-12,005A0017,2026-07-31 09:00:00
017H00029732,006O0002926,StageName,,1 - Discovery,005A0018,2026-06-07 00:00:00
017H00029733,006O0002926,CloseDate,,2026-07-29,005X0001,2026-06-07 00:00:00
017H00029734,006O0002926,Amount,,32500.0,005A0018,2026-06-07 00:00:00
017H00029735,006O0002926,ForecastCategoryName,,Pipeline,005A0018,2026-06-07 00:00:00
017H00029736,006O0002926,StageName,1 - Discovery,2 - Qualification,005A0018,2026-06-19 18:13:57
017H00029737,006O0002926,CloseDate,2026-07-29,2026-08-16,005A0018,2026-07-29 11:00:00
017H00029738,006O0002926,CloseDate,2026-08-16,2026-10-09,005A0018,2026-08-24 10:00:00
017H00029739,006O0002926,StageName,2 - Qualification,Closed Lost,005A0018,2026-09-08 18:16:44
017H00029740,006O0002926,ForecastCategoryName,Pipeline,Omitted,005A0018,2026-09-08 18:16:44
017H00029741,006O0002926,CloseDate,2026-10-09,2026-09-08,005A0018,2026-09-08 18:16:44
017H00029742,006O0002927,StageName,,1 - Discovery,005A0005,2026-06-08 00:00:00
017H00029743,006O0002927,CloseDate,,2026-06-29,005A0005,2026-06-08 00:00:00
017H00029744,006O0002927,Amount,,16900.0,005A0005,2026-06-08 00:00:00
017H00029745,006O0002927,ForecastCategoryName,,Pipeline,005A0005,2026-06-08 00:00:00
017H00029746,006O0002927,StageName,1 - Discovery,2 - Qualification,005X0001,2026-06-11 06:19:20
017H00029747,006O0002927,StageName,2 - Qualification,3 - Technical Validation,005A0005,2026-06-28 15:42:01
017H00029748,006O0002927,ForecastCategoryName,Pipeline,Best Case,005A0005,2026-06-28 15:42:01
017H00029749,006O0002927,StageName,3 - Technical Validation,4 - Proposal,005A0005,2026-07-01 05:34:58
017H00029750,006O0002927,ForecastCategoryName,Best Case,Commit,005A0005,2026-07-01 05:34:58
017H00029751,006O0002927,Amount,16900.0,14400.0,005A0005,2026-07-01 06:34:58
017H00029752,006O0002927,CloseDate,2026-06-29,2026-08-10,005A0005,2026-07-09 11:00:00
