opportunity_id,opportunity_name,account_id,opportunity_type,lead_source,owner_id,created_date,close_date,stage_name,forecast_category,amount,currency,is_closed,is_won,loss_reason,primary_competitor,primary_workspace_id,next_step,last_activity_date
006O0003768,Boreacore - Expansion,001A000809,Expansion,Account Management,005A0015,2025-10-07,2025-10-23,Closed Won,Closed,2200.00,USD,1,1,,,,,2025-11-02
006O0003769,Talanet - Expansion,001A007302,Expansion,Account Management,005A0013,2025-06-28,2025-08-29,Closed Won,Closed,23500.00,USD,1,1,,Make,,,2025-09-01
006O0003770,Talanet - Expansion,001A007302,Expansion,Account Management,005A0016,2026-01-21,2026-03-31,Closed Lost,Omitted,11500.00,USD,1,0,Competitor - Make,Make,,,2026-04-08
006O0003771,Talanet - Expansion,001A007302,Expansion,Account Management,005A0016,2026-09-12,2026-10-18,1 - Discovery,Pipeline,4700.00,USD,0,0,,Make,,Tech validation call,2026-09-17
006O0003772,Halowave - Expansion,001A006473,Expansion,Account Management,005A0021,2025-05-28,2025-08-29,Closed Lost,Omitted,5000.00,USD,1,0,Timing,,,,2025-09-02
006O0003773,Halowave - Expansion,001A006473,Expansion,Account Management,005A0014,2026-03-14,2026-04-10,Closed Won,Closed,7900.00,USD,1,1,,,,,2026-04-11
006O0003774,Halowave - Expansion,001A006473,Expansion,Account Management,005A0014,2026-08-24,2026-09-15,Closed Lost,Omitted,20300.00,USD,1,0,Competitor - Zapier,,,,2026-09-21
006O0003775,Ivendata - Expansion,001A006146,Expansion,Account Management,005A0021,2025-06-29,2025-07-20,Closed Won,Closed,2900.00,USD,1,1,,Make,,,2025-07-27
006O0003776,Ivendata - Expansion,001A006146,Expansion,Account Management,005A0014,2026-01-04,2026-01-27,Closed Won,Closed,8800.00,USD,1,1,,,,,2026-01-31
006O0003777,Ivendata - Expansion,001A006146,Expansion,Account Management,005A0014,2026-07-16,2026-08-14,Closed Won,Closed,3800.00,USD,1,1,,,,,2026-08-15
006O0003778,Nordsys - Expansion,001A002698,Expansion,Account Management,005A0006,2025-08-09,2025-09-16,Closed Won,Closed,12800.00,EUR,1,1,,Custom scripts,,,2025-09-16
006O0003779,Yaravik - Expansion,001A000688,Expansion,Account Management,005A0019,2025-11-29,2026-02-22,Closed Won,Closed,83000.00,USD,1,1,,,,,2026-02-27
006O0003780,Yaravik - Expansion,001A000688,Expansion,Account Management,005A0012,2026-07-12,2026-10-01,4 - Proposal,Best Case,33700.00,USD,0,0,,,,Legal review,2026-09-16
006O0003781,Miraworks - Expansion,001A000015,Expansion,Account Management,005A0004,2025-08-15,2025-09-13,Closed Lost,Omitted,20000.00,GBP,1,0,Competitor - Zapier,,,,2025-09-21
006O0003782,Miraworks - Expansion,001A000015,Expansion,Account Management,005A0020,2025-12-16,2026-03-21,Closed Lost,Omitted,7400.00,GBP,1,0,Competitor - Zapier,,,,2026-03-31
006O0003783,Miraworks - Expansion,001A000015,Expansion,Account Management,005A0004,2026-08-21,2026-09-23,3 - Technical Validation,Commit,15100.00,GBP,0,0,,,,Follow up,2026-09-04
006O0003784,Opalpoint - Expansion,001A002103,Expansion,Account Management,005A0015,2025-08-19,2025-10-09,Closed Won,Closed,60600.00,USD,1,1,,Custom scripts,,,2025-10-18
006O0003785,Opalpoint - Expansion,001A002103,Expansion,Account Management,005A0015,2026-02-07,2026-05-03,Closed Won,Closed,95200.00,USD,1,1,,Custom scripts,,,2026-05-12
006O0003786,Miraflow - Expansion,001A000073,Expansion,Account Management,005A0005,2025-07-28,2025-08-18,Closed Won,Closed,2600.00,GBP,1,1,,Workato,,,2025-08-27
006O0003787,Miraflow - Expansion,001A000073,Expansion,Account Management,005A0005,2026-02-18,2026-03-11,Closed Won,Closed,8600.00,GBP,1,1,,,,,2026-03-12
006O0003788,Miraflow - Expansion,001A000073,Expansion,Account Management,005A0005,2026-08-18,2026-11-21,1 - Discovery,Pipeline,7600.00,GBP,0,0,,,,,2026-09-12
006O0003789,Briomark - Expansion,001A000055,Expansion,Account Management,005A0013,2025-08-14,2025-12-02,Closed Lost,Omitted,7200.00,USD,1,0,Missing feature / integration,,,,2025-12-09
006O0003790,Briomark - Expansion,001A000055,Expansion,Account Management,005A0018,2026-07-01,2026-07-23,Closed Won,Closed,9700.00,USD,1,1,,,,,2026-07-24
006O0003791,Deltawave - Expansion,001A004477,Expansion,Account Management,005A0005,2025-05-31,2025-06-30,Closed Won,Closed,3500.00,GBP,1,1,,,,,2025-07-09
006O0003792,Deltawave - Expansion,001A004477,Expansion,Account Management,005A0005,2026-07-22,2026-09-08,Closed Lost,Omitted,7200.00,GBP,1,0,Unresponsive,,,,2026-09-09
006O0003793,Koracore - Expansion,001A005518,Expansion,Account Management,005A0002,2025-08-12,2025-09-11,Closed Won,Closed,10100.00,EUR,1,1,,,,,2025-09-15
006O0003794,Koracore - Expansion,001A005518,Expansion,Account Management,005A0017,2026-02-12,2026-08-22,Closed Lost,Omitted,21800.00,EUR,1,0,Missing feature / integration,,,,2026-08-31
006O0003795,Koragrid - Expansion,001A007505,Expansion,Account Management,005A0021,2025-06-22,2025-07-12,Closed Won,Closed,2900.00,USD,1,1,,Zapier,,,2025-07-16
006O0003796,Grangrid - Expansion,001A001511,Expansion,Account Management,005A0004,2025-06-16,2025-07-22,Closed Won,Closed,27600.00,GBP,1,1,,,,,2025-07-28
006O0003797,Grangrid - Expansion,001A001511,Expansion,Account Management,005A0020,2026-02-04,2026-04-04,Closed Won,Closed,33600.00,GBP,1,1,,,,,2026-04-08
006O0003798,Umbragrid - Expansion,001A008606,Expansion,Account Management,005A0020,2026-08-13,2026-10-02,3 - Technical Validation,Commit,23600.00,GBP,0,0,,,,Tech validation call,2026-09-21
006O0003799,Talalogic - Expansion,001A001199,Expansion,Account Management,005A0013,2025-08-07,2025-09-10,Closed Lost,Omitted,28700.00,USD,1,0,Competitor - Workato,,,,2025-09-11
006O0003800,Talalogic - Expansion,001A001199,Expansion,Account Management,005A0012,2026-01-26,2026-03-20,Closed Lost,Omitted,19100.00,USD,1,0,Competitor - Workato,Workato,,,2026-03-25
006O0003801,Briomark - Expansion,001A002799,Expansion,Account Management,005A0019,2025-10-11,2026-02-23,Closed Lost,Omitted,38800.00,USD,1,0,Other,,,,2026-02-27
006O0003802,Briomark - Expansion,001A002799,Expansion,Account Management,005A0012,2026-08-17,2026-10-16,2 - Qualification,Pipeline,34300.00,USD,0,0,,Custom scripts,,Tech validation call,2026-08-25
006O0003803,Junopath - Expansion,001A000359,Expansion,Account Management,005A0021,2025-06-28,2025-07-25,Closed Won,Closed,7700.00,USD,1,1,,,,,2025-08-02
006O0003804,Junopath - Expansion,001A000359,Expansion,Account Management,005A0014,2026-01-29,2026-02-21,Closed Won,Closed,4800.00,USD,1,1,,,,,2026-03-01
006O0003805,Junopath - Expansion,001A000359,Expansion,Account Management,005A0014,2026-06-09,2026-06-29,Closed Won,Closed,13700.00,USD,1,1,,Tray.io,,,2026-07-08
006O0003806,Veranet - Expansion,001A004875,Expansion,Account Management,005A0008,2025-12-17,2026-01-07,Closed Won,Closed,16100.00,EUR,1,1,,,,,2026-01-08
006O0003807,Veranet - Expansion,001A004875,Expansion,Account Management,005A0008,2026-07-01,2026-07-10,Closed Won,Closed,6300.00,EUR,1,1,,,,,2026-07-17
006O0003808,Oriopoint - Expansion,001A004548,Expansion,Account Management,005A0023,2026-02-09,2026-03-23,Closed Won,Closed,20200.00,USD,1,1,,Workato,,,2026-03-25
006O0003809,Cobalworks - Expansion,001A000899,Expansion,Account Management,005A0006,2025-10-16,2025-11-20,Closed Won,Closed,18600.00,EUR,1,1,,,,,2025-11-26
006O0003810,Cobalworks - Expansion,001A000899,Expansion,Account Management,005A0006,2026-07-19,2026-09-23,4 - Proposal,Commit,21900.00,EUR,0,0,,,,Tech validation call,2026-08-29
006O0003811,Sellaware - Expansion,001A002051,Expansion,Account Management,005A0024,2025-10-20,2025-11-30,Closed Lost,Omitted,,EUR,1,0,,,,,2025-12-03
006O0003812,Sellaware - Expansion,001A002051,Expansion,Account Management,005A0024,2026-06-18,2026-06-30,Closed Won,Closed,1500.00,EUR,1,1,,,,,2026-07-09
006O0003813,Briopath - Expansion,001A001577,Expansion,Account Management,005A0021,2025-08-02,2025-08-17,Closed Won,Closed,4700.00,USD,1,1,,,,,2025-08-22
006O0003814,Briopath - Expansion,001A001577,Expansion,Account Management,005A0014,2026-03-22,2026-05-06,Closed Lost,Omitted,4200.00,USD,1,0,Price / budget,,,,2026-05-12
006O0003815,Ciralabs - Expansion,001A006851,Expansion,Account Management,005A0008,2025-12-15,2026-01-13,Closed Won,Closed,9800.00,EUR,1,1,,,,,2026-01-18
006O0003816,Ciratech - Expansion,001A007260,Expansion,Account Management,005A0019,2025-08-02,2025-08-15,Closed Won,Closed,7200.00,USD,1,1,,,,,2025-08-22
006O0003817,Ciratech - Expansion,001A007260,Expansion,Account Management,005A0016,2026-08-10,2026-10-26,2 - Qualification,Pipeline,2300.00,USD,0,0,,,,Security questionnaire,2026-09-11
006O0003818,Halomark - Expansion,001A005904,Expansion,Account Management,005A0009,2025-08-17,2025-09-15,Closed Won,Closed,11000.00,EUR,1,1,,Make,,,2025-09-23
006O0003819,Talaflow - Expansion,001A002704,Expansion,Account Management,005A0013,2025-07-21,2025-09-23,Closed Lost,Omitted,13300.00,USD,1,0,Other,Custom scripts,,,2025-09-27
006O0003820,Talaflow - Expansion,001A002704,Expansion,Account Management,005A0018,2026-03-17,2026-04-07,Closed Won,Closed,16200.00,USD,1,1,,Custom scripts,,,2026-04-16
006O0003821,Keststack - Expansion,001A003085,Expansion,,005A0009,2025-09-26,2025-11-09,Closed Lost,Omitted,28800.00,EUR,1,0,Timing,,,,2025-11-14
006O0003822,Keststack - Expansion,001A003085,Expansion,Account Management,005A0009,2026-07-01,2026-08-10,Closed Won,Closed,8700.00,EUR,1,1,,Zapier,,,2026-08-14
006O0003823,Zephlabs - Expansion,001A006952,Expansion,Account Management,005A0017,2026-06-09,2026-07-07,Closed Won,Closed,20600.00,EUR,1,1,,Make,,,2026-07-08
006O0003824,Lyraworks - Expansion,001A002275,Expansion,Account Management,005A0002,2025-08-30,2025-09-13,Closed Won,Closed,2600.00,EUR,1,1,,,,,2025-09-18
006O0003825,Lyraworks - Expansion,001A002275,Expansion,Account Management,005A0002,2026-08-19,2026-09-07,Closed Won,Closed,7600.00,EUR,1,1,,,,,2026-09-15
006O0003826,Fjelnet - Expansion,001A003095,Expansion,Account Management,005A0017,2026-02-13,2026-04-20,Closed Won,Closed,18100.00,EUR,1,1,,Make,,,2026-04-27
006O0003827,Sellanet - Expansion,001A008844,Expansion,Account Management,005A0019,2025-09-18,2025-11-16,Closed Won,Closed,58100.00,USD,1,1,,,,,2025-11-19
006O0003828,Sellanet - Expansion,001A008844,Expansion,,005A0012,2026-05-06,2026-09-21,4 - Proposal,Commit,65000.00,USD,0,0,,,,Send proposal,2026-07-14
006O0003829,Nordflow - Expansion,001A001573,Expansion,Account Management,005A0021,2025-06-27,2026-01-31,Closed Lost,Omitted,14900.00,USD,1,0,Missing feature / integration,,,,2026-02-07
006O0003830,Piravik - Expansion,001A005748,Expansion,Account Management,005A0015,2026-06-01,2026-09-19,Closed Lost,Omitted,15300.00,USD,1,0,Missing feature / integration,,,,2026-09-19
006O0003831,Talagrid - Expansion,001A008881,Expansion,Account Management,005A0015,2026-04-05,2026-07-20,Closed Lost,Omitted,17400.00,USD,1,0,Chose self-hosted Community edition,,,,2026-07-21
006O0003832,Opalstack - Expansion,001A008422,Expansion,Account Management,005A0021,2025-08-29,2025-09-20,Closed Lost,Omitted,5000.00,USD,1,0,Unresponsive,,,,2025-09-27
006O0003833,Opalstack - Expansion,001A008422,Expansion,Account Management,005A0014,2026-09-09,2026-10-30,3 - Technical Validation,Best Case,7000.00,USD,0,0,,,,Security questionnaire,2026-09-20
006O0003834,Evotech - Expansion,001A000423,Expansion,Account Management,005A0024,2025-09-05,2025-10-24,Closed Won,Closed,11000.00,EUR,1,1,,,,,2025-10-25
006O0003835,Evotech - Expansion,001A000423,Expansion,Account Management,005A0017,2026-02-05,2026-03-03,Closed Won,Closed,17800.00,EUR,1,1,,,,,2026-03-04
006O0003836,Quarcore - Expansion,001A006040,Expansion,Account Management,005A0009,2026-03-07,2026-04-15,Closed Won,Closed,8200.00,EUR,1,1,,,,,2026-04-22
006O0003837,Granstack - Expansion,001A000813,Expansion,Account Management,005A0014,2025-12-28,2026-03-16,Closed Lost,Omitted,8200.00,USD,1,0,Price / budget,Custom scripts,,,2026-03-24
006O0003838,Brioworks - Expansion,001A008414,Expansion,,005A0024,2025-07-22,2025-10-07,Closed Lost,Omitted,5100.00,EUR,1,0,Competitor - Make,Make,,,2025-10-10
006O0003839,Brioworks - Expansion,001A008414,Expansion,Account Management,005A0002,2026-05-16,2026-05-27,Closed Won,Closed,9000.00,EUR,1,1,,Make,,,2026-06-06
006O0003840,Miracore - Expansion,001A001521,Expansion,Account Management,005A0008,2025-07-17,2025-07-27,Closed Lost,Omitted,3100.00,EUR,1,0,Chose self-hosted Community edition,Power Automate,,,2025-07-30
006O0003841,Miracore - Expansion,001A001521,Expansion,Account Management,005A0008,2025-11-11,2026-01-07,Closed Lost,Omitted,0.00,EUR,1,0,No decision / status quo,Power Automate,,,2026-01-09
006O0003842,Quarmark - Expansion,001A003890,Expansion,Account Management,005A0017,2025-12-26,2026-03-04,Closed Won,Closed,4600.00,EUR,1,1,,,,,2026-03-13
006O0003843,Quarmark - Expansion,001A003890,Expansion,Account Management,005A0017,2026-08-07,2026-09-03,Closed Won,Closed,19500.00,EUR,1,1,,,,,2026-09-05
006O0003844,Wendnet - Expansion,001A008137,Expansion,Account Management,005A0024,2026-04-02,2026-04-24,Closed Won,Closed,5700.00,EUR,1,1,,,,,2026-04-27
006O0003845,Altonet - Expansion,001A000976,Expansion,Account Management,005A0009,2025-07-25,2025-09-15,Closed Lost,Omitted,6700.00,EUR,1,0,Competitor - Power Automate,,,,2025-09-21
006O0003846,Altonet - Expansion,001A000976,Expansion,Account Management,005A0010,2026-04-18,2026-04-30,Closed Won,Closed,3600.00,EUR,1,1,,,,,2026-05-03
006O0003847,Altonet - Expansion,001A000976,Expansion,Account Management,005A0010,2026-09-19,2026-09-30,2 - Qualification,Pipeline,7900.00,EUR,0,0,,,,Follow up,2026-09-21
006O0003848,Junowave - Expansion,001A003093,Expansion,Account Management,005A0015,2025-09-24,2025-12-25,Closed Lost,Omitted,80600.00,USD,1,0,No decision / status quo,Zapier,,,2025-12-26
006O0003849,Evowave - Expansion,001A003386,Expansion,Account Management,005A0008,2025-12-02,2026-01-01,Closed Lost,Omitted,5000.00,EUR,1,0,Chose self-hosted Community edition,,,,2026-01-04
006O0003850,Valivik - Expansion,001A000564,Expansion,,005A0014,2026-02-23,2026-03-25,Closed Lost,Omitted,3400.00,USD,1,0,Price / budget,,,,2026-03-26
006O0003851,Junosys - Expansion,001A006581,Expansion,Account Management,005A0023,2026-03-19,2026-04-03,Closed Won,Closed,11800.00,USD,1,1,,,,,2026-04-09
006O0003852,Quarflow - Expansion,001A002711,Expansion,Account Management,005A0005,2025-11-21,2025-12-09,Closed Won,Closed,2200.00,GBP,1,1,,,,,2025-12-16
006O0003853,Quarflow - Expansion,001A002711,Expansion,Account Management,005A0005,2026-06-22,2026-10-08,2 - Qualification,Pipeline,6100.00,GBP,0,0,,Custom scripts,,,2026-09-14
006O0003854,Talabridge - Expansion,001A006172,Expansion,,005A0006,2025-12-27,2026-02-13,Closed Lost,Omitted,11100.00,EUR,1,0,Competitor - Make,,,,2026-02-20
006O0003855,Talabridge - Expansion,001A006172,Expansion,Account Management,005A0006,2026-07-23,2026-09-07,Closed Won,Closed,,EUR,1,1,,,,,2026-09-08
006O0003856,Solvflow - Expansion,001A003986,Expansion,Account Management,005A0005,2026-01-22,2026-02-06,Closed Won,Closed,2800.00,GBP,1,1,,Power Automate,,,2026-02-12
006O0003857,Solvflow - Expansion,001A003986,Expansion,Account Management,005A0005,2026-08-31,2026-09-19,1 - Discovery,Pipeline,1500.00,GBP,0,0,,Power Automate,,Send proposal,2026-09-02
006O0003858,Lyracore - Expansion,001A006247,Expansion,Account Management,005A0015,2026-05-07,2026-06-07,Closed Lost,Omitted,31200.00,USD,1,0,Price / budget,,,,2026-06-17
006O0003859,Runepath - Expansion,001A005124,Expansion,Account Management,005A0008,2025-12-25,2026-01-14,Closed Won,Closed,11300.00,EUR,1,1,,Zapier,,,2026-01-23
006O0003860,Runepath - Expansion,001A005124,Expansion,Account Management,005A0008,2026-06-23,2026-07-14,Closed Won,Closed,4100.00,EUR,1,1,,,,,2026-07-23
006O0003861,Talacore - Expansion,001A004715,Expansion,Account Management,005A0017,2026-01-11,2026-02-15,Closed Won,Closed,15000.00,EUR,1,1,,Custom scripts,,,2026-02-23
006O0003862,Talacore - Expansion,001A004715,Expansion,Account Management,005A0017,2026-09-03,2026-10-02,4 - Proposal,Commit,6000.00,EUR,0,0,,Custom scripts,,Send proposal,2026-09-21
006O0003863,Opalsys - Expansion,001A004625,Expansion,Account Management,005A0021,2025-09-21,2026-01-06,Closed Lost,Omitted,6600.00,USD,1,0,Chose self-hosted Community edition,Custom scripts,,,2026-01-08
006O0003864,Pirapath - Expansion,001A006513,Expansion,Account Management,005A0014,2026-06-21,2026-06-29,Closed Won,Closed,3000.00,USD,1,1,,,,,2026-07-02
006O0003865,Runegrid - Expansion,001A004595,Expansion,Account Management,005A0015,2025-09-12,2025-10-02,Closed Won,Closed,3700.00,USD,1,1,,Zapier,,,2025-10-08
006O0003866,Runegrid - Expansion,001A004595,Expansion,Account Management,005A0015,2026-04-16,2026-05-04,Closed Won,Closed,4700.00,USD,1,1,,Zapier,,,2026-05-04
006O0003867,Evologic - Expansion,001A007016,Expansion,Account Management,005A0008,2026-06-12,2026-07-15,Closed Lost,Omitted,3200.00,EUR,1,0,Competitor - Make,Make,,,2026-07-20
006O0003868,Veraflow - Expansion,001A002725,Expansion,Account Management,005A0014,2025-08-29,2025-09-17,Closed Won,Closed,13000.00,USD,1,1,,,,,2025-09-20
006O0003869,Veraflow - Expansion,001A002725,Expansion,Account Management,005A0014,2026-04-24,2026-05-07,Closed Won,Closed,8400.00,USD,1,1,,,,,2026-05-09
006O0003870,Mosapath - Expansion,001A004156,Expansion,Account Management,005A0015,2026-07-10,2026-10-09,4 - Proposal,Best Case,17900.00,USD,0,0,,,,Follow up,2026-09-06
006O0003871,Ivenlabs - Expansion,001A003027,Expansion,Account Management,005A0013,2025-10-05,2025-11-27,Closed Won,Closed,25000.00,USD,1,1,,Zapier,,,2025-12-07
006O0003872,Lumostack - Expansion,001A003786,Expansion,Account Management,005A0015,2025-11-28,2026-01-26,Closed Won,Closed,3400.00,USD,1,1,,,,,2026-02-02
006O0003873,Lumostack - Expansion,001A003786,Expansion,Account Management,005A0015,2026-08-01,2026-08-27,Closed Won,Closed,30700.00,USD,1,1,,,,,2026-09-05
006O0003874,Granstack - Expansion,001A007851,Expansion,Account Management,005A0014,2025-12-30,2026-01-17,Closed Lost,Omitted,3600.00,USD,1,0,Champion left,,,,2026-01-26
006O0003875,Granstack - Expansion,001A007851,Expansion,Account Management,005A0014,2026-05-23,2026-06-11,Closed Won,Closed,9300.00,USD,1,1,,,,,2026-06-16
006O0003876,Opalfield - Expansion,001A002910,Expansion,Account Management,005A0014,2025-09-15,2025-10-16,Closed Lost,Omitted,3000.00,USD,1,0,Chose self-hosted Community edition,Custom scripts,,,2025-10-19
006O0003877,Opalfield - Expansion,001A002910,Expansion,Account Management,005A0014,2026-06-11,2026-06-28,Closed Won,Closed,7300.00,USD,1,1,,Custom scripts,,,2026-07-07
006O0003878,Koraworks - Expansion,001A008937,Expansion,Account Management,005A0024,2025-10-31,2025-12-15,Closed Lost,Omitted,6000.00,EUR,1,0,Competitor - Zapier,Zapier,,,2025-12-22
006O0003879,Koraworks - Expansion,001A008937,Expansion,Account Management,005A0024,2026-05-11,2026-05-29,Closed Won,Closed,8200.00,EUR,1,1,,,,,2026-06-04
006O0003880,Oriopoint - Expansion,001A007052,Expansion,Account Management,005A0006,2025-10-22,2025-11-30,Closed Won,Closed,16700.00,EUR,1,1,,Zapier,,,2025-12-08
006O0003881,Oriopoint - Expansion,001A007052,Expansion,Account Management,005A0006,2026-08-22,2026-09-29,1 - Discovery,Pipeline,19400.00,EUR,0,0,,Zapier,,Tech validation call,2026-08-31
006O0003882,Bramlabs - Expansion,001A007384,Expansion,Account Management,005A0024,2025-07-28,2025-10-06,Closed Lost,Omitted,3400.00,EUR,1,0,Competitor - Make,,,,2025-10-10
006O0003883,Boreadata - Expansion,001A004745,Expansion,Account Management,005A0017,2026-07-01,2026-08-06,Closed Won,Closed,31400.00,EUR,1,1,,,,,2026-08-12
006O0003884,Verabridge - Expansion,001A003431,Expansion,Account Management,005A0006,2026-05-19,2026-06-30,Closed Won,Closed,3800.00,EUR,1,1,,Custom scripts,,,2026-07-07
006O0003885,Granline - Expansion,001A001739,Expansion,Account Management,005A0014,2026-08-02,2026-10-26,4 - Proposal,Best Case,12500.00,USD,0,0,,,,Security questionnaire,2026-09-15
