month,workspace_id,plan,executions,active_workflows,active_users,ai_node_executions,distinct_integrations_used,failed_execution_rate,self_serve_mrr_eur
2026-08-01,ws_006131,Community (free),219,11,1,108,3,0.0752,0.00
2026-08-01,ws_006134,Enterprise,1129,19,4,841,5,0.0427,0.00
2026-08-01,ws_006135,Starter,644,14,2,341,3,0.0165,24.00
2026-08-01,ws_006136,Starter,1146,19,5,663,6,0.0113,24.00
2026-08-01,ws_006137,Starter,1533,18,3,873,4,0.1127,24.00
2026-08-01,ws_006138,Business,9065,41,3,5980,8,0.1105,800.00
2026-08-01,ws_006139,Community (free),,,,,,,0.00
2026-08-01,ws_006140,Business (self-hosted),2213,21,1,1148,3,0.0435,0.00
2026-08-01,ws_006141,Starter,2019,26,3,1177,4,0.0246,24.00
2026-08-01,ws_006144,Business (self-hosted),3898,29,5,2719,5,0.0925,0.00
2026-08-01,ws_006146,Starter,901,15,2,464,4,0.0358,24.00
2026-08-01,ws_006147,Starter,174,9,3,88,2,0.1277,24.00
2026-08-01,ws_006149,Community (free),674,14,8,437,1,0.0658,0.00
2026-08-01,ws_006150,Community (free),,,,,,,0.00
2026-08-01,ws_006152,Community (free),,,,,,,0.00
2026-08-01,ws_006155,Starter,257,10,2,143,3,0.0226,24.00
2026-08-01,ws_006157,Starter,371,11,2,185,4,0.0402,24.00
2026-08-01,ws_006158,Starter,37,2,2,23,2,0.0062,24.00
2026-08-01,ws_006163,Business (self-hosted),1133,16,3,696,4,0.1248,0.00
2026-08-01,ws_006164,Community (free),455,13,4,279,4,0.0538,0.00
2026-08-01,ws_006166,Starter,531,12,3,282,3,0.0092,24.00
2026-08-01,ws_006168,Enterprise,9588,42,7,4885,6,0.0074,0.00
2026-08-01,ws_006170,Community (free),4389,29,8,2882,6,0.0544,0.00
2026-08-01,ws_006171,Starter,1206,18,2,891,4,0.0203,24.00
2026-08-01,ws_006172,Pro,2994,25,2,1920,6,0.0138,60.00
2026-08-01,ws_006173,Business,13793,48,5,9901,7,0.0341,800.00
2026-08-01,ws_006176,Business (self-hosted),18983,58,7,13543,7,0.0817,0.00
2026-08-01,ws_006179,Pro,3224,27,4,1830,6,0.0533,60.00
2026-08-01,ws_006180,Enterprise,1443,18,5,792,5,0.0081,0.00
2026-08-01,ws_006181,Community (free),90,9,3,57,3,0.0177,0.00
2026-08-01,ws_006184,Starter,1680,22,2,1001,5,0.0733,24.00
2026-08-01,ws_006185,Enterprise,,,,,,,0.00
2026-08-01,ws_006186,Community (free),414,9,2,169,3,0.0338,0.00
2026-08-01,ws_006188,Community (free),828,14,6,459,4,0.0386,0.00
2026-08-01,ws_006191,Community (free),2068,22,1,1227,5,0.0188,0.00
2026-08-01,ws_006192,Community (free),4108,30,4,2687,5,0.0792,0.00
2026-08-01,ws_006193,Community (free),,,,,,,0.00
2026-08-01,ws_006194,Enterprise,728,14,2,461,3,0.0280,0.00
2026-08-01,ws_006195,Community (free),789,13,5,507,4,0.0290,0.00
2026-08-01,ws_006198,Community (free),,,,,,,0.00
2026-08-01,ws_006199,Community (free),,,,,,,0.00
2026-08-01,ws_006206,Community (free),,,,,,,0.00
2026-08-01,ws_006208,Community (free),474,13,2,273,4,0.0979,0.00
2026-08-01,ws_006209,Community (free),1618,20,3,1156,3,0.0458,0.00
2026-08-01,ws_006210,Community (free),2764,26,2,1594,4,0.0805,0.00
2026-08-01,ws_006212,Pro,3396,25,2,2151,6,0.0103,60.00
2026-08-01,ws_006213,Community (free),1482,21,1,708,4,0.0472,0.00
2026-08-01,ws_006217,Community (free),456,13,2,319,4,0.0404,0.00
2026-08-01,ws_006218,Enterprise,385,10,2,239,3,0.0313,0.00
2026-08-01,ws_006221,Starter,1044,19,6,612,3,0.0609,24.00
2026-08-01,ws_006222,Pro,2308,21,6,1607,5,0.0497,60.00
2026-08-01,ws_006228,Pro,1824,22,5,966,5,0.0981,60.00
2026-08-01,ws_006229,Starter,263,9,3,125,3,0.0873,24.00
2026-08-01,ws_006231,Enterprise,886,17,4,610,5,0.1046,0.00
2026-08-01,ws_006237,Starter,710,12,5,395,4,0.0203,24.00
2026-08-01,ws_006238,Starter,45,8,3,27,1,0.0997,24.00
2026-08-01,ws_006239,Enterprise,10822,45,7,6443,5,0.0456,0.00
2026-08-01,ws_006242,Community (free),603,14,5,264,3,0.0139,0.00
2026-08-01,ws_006243,Starter,733,15,5,535,4,0.0039,24.00
2026-08-01,ws_006249,Community (free),5030,33,8,3937,5,0.0158,0.00
2026-08-01,ws_006250,Community (free),,,,,,,0.00
2026-08-01,ws_006251,Starter,309,9,3,156,3,0.0251,24.00
2026-08-01,ws_006253,Community (free),609,15,3,363,4,0.0040,0.00
2026-08-01,ws_006254,Starter,307,8,1,201,2,0.0555,24.00
2026-08-01,ws_006257,Community (free),4733,34,1,2391,7,0.0741,0.00
2026-08-01,ws_006260,Starter,51,6,1,27,3,0.0164,24.00
2026-08-01,ws_006261,Starter,238,10,1,155,3,0.0555,24.00
2026-08-01,ws_006263,Pro,1051,19,4,488,5,0.0955,60.00
2026-08-01,ws_006264,Community (free),,,,,,,0.00
2026-08-01,ws_006265,Community (free),178,9,2,87,2,0.0315,0.00
2026-08-01,ws_006266,Starter,1331,17,4,779,4,0.0027,24.00
2026-08-01,ws_006267,Community (free),16574,51,6,12072,8,0.0373,0.00
2026-08-01,ws_006269,Enterprise,46218,82,2,31977,8,0.0205,0.00
2026-08-01,ws_006270,Pro,3816,30,6,2486,7,0.0539,60.00
2026-08-01,ws_006274,Pro,4158,29,3,2314,7,0.0058,60.00
2026-08-01,ws_006275,Community (free),,,,,,,0.00
2026-08-01,ws_006276,Enterprise,7488,37,6,6478,7,0.0158,0.00
2026-08-01,ws_006277,Starter,426,8,4,256,3,0.0392,24.00
2026-08-01,ws_006278,Community (free),4002,27,4,2623,4,0.1160,0.00
2026-08-01,ws_006279,Pro,7067,37,2,4369,7,0.0561,60.00
2026-08-01,ws_006280,Business (self-hosted),2280,25,1,1232,5,0.0896,0.00
2026-08-01,ws_006281,Community (free),,,,,,,0.00
2026-08-01,ws_006283,Starter,228,11,1,111,3,0.0402,24.00
2026-08-01,ws_006285,Community (free),,,,,,,0.00
2026-08-01,ws_006286,Starter,1188,19,6,637,4,0.0201,24.00
2026-08-01,ws_006287,Enterprise,48391,84,1,28593,8,0.0329,0.00
2026-08-01,ws_006288,Enterprise,2086,22,1,1162,5,0.0343,0.00
2026-08-01,ws_006289,Starter,293,10,1,159,4,0.0806,24.00
2026-08-01,ws_006290,Starter,409,12,4,231,2,0.0033,24.00
2026-08-01,ws_006293,Starter,87,5,1,39,1,0.0347,24.00
2026-08-01,ws_006297,Community (free),77765,105,3,48267,11,0.0435,0.00
2026-08-01,ws_006298,Starter,84,6,2,42,2,0.0171,24.00
2026-08-01,ws_006299,Community (free),3547,28,5,2122,4,0.0557,0.00
2026-08-01,ws_006300,Enterprise,11013,46,9,7642,7,0.0544,0.00
2026-08-01,ws_006301,Community (free),1684,20,1,1245,6,0.0576,0.00
2026-08-01,ws_006302,Starter,708,14,4,399,3,0.1174,24.00
2026-08-01,ws_006307,Pro,1854,23,4,1138,3,0.1027,60.00
2026-08-01,ws_006308,Starter,678,13,4,392,2,0.0721,24.00
2026-08-01,ws_006310,Enterprise,158,5,3,85,4,0.0407,0.00
2026-08-01,ws_006311,Pro,5316,35,1,3119,6,0.0282,60.00
2026-08-01,ws_006312,Enterprise,430,10,1,268,2,0.1121,0.00
2026-08-01,ws_006314,Enterprise,4283,30,6,2906,7,0.0565,0.00
2026-08-01,ws_006315,Starter,102,8,1,61,3,0.1033,24.00
2026-08-01,ws_006323,Community (free),,,,,,,0.00
2026-08-01,ws_006325,Starter,527,11,2,369,5,0.0212,24.00
2026-08-01,ws_006326,Starter,782,13,2,441,6,0.0065,24.00
2026-08-01,ws_006330,Community (free),1698,21,3,701,7,0.0661,0.00
2026-08-01,ws_006331,Starter,171,6,1,71,3,0.0562,24.00
2026-08-01,ws_006332,Community (free),508,13,4,306,3,0.0251,0.00
2026-08-01,ws_006333,Starter,931,16,6,586,5,0.0615,24.00
2026-08-01,ws_006335,Enterprise,3741,31,7,2275,6,0.0996,0.00
2026-08-01,ws_006336,Community (free),8120,40,4,5045,7,0.0297,0.00
2026-08-01,ws_006339,Pro,5421,33,4,3052,8,0.0230,60.00
2026-08-01,ws_006343,Pro,3853,29,4,1853,5,0.0244,60.00
2026-08-01,ws_006344,Business (self-hosted),3401,29,3,2254,5,0.0141,0.00
2026-08-01,ws_006347,Pro,11894,45,4,8919,6,0.0177,60.00
2026-08-01,ws_006348,Starter,507,12,1,269,4,0.1208,24.00
2026-08-01,ws_006351,Enterprise,4343,32,6,3018,7,0.0393,0.00
2026-08-01,ws_006352,Enterprise,163,8,5,119,3,0.0552,0.00
2026-08-01,ws_006355,Starter,333,11,3,150,1,0.0704,24.00
2026-08-01,ws_006356,Enterprise,3704,29,7,2703,3,0.0021,0.00
2026-08-01,ws_006357,Starter,1230,20,2,698,4,0.0011,24.00
2026-08-01,ws_006358,Starter,145,7,3,87,2,0.1470,24.00
2026-08-01,ws_006364,Community (free),148,8,3,84,3,0.0218,0.00
2026-08-01,ws_006365,Starter,780,16,3,418,3,0.0100,24.00
2026-08-01,ws_006366,Community (free),,,,,,,0.00
2026-08-01,ws_006370,Starter,1100,15,1,739,5,0.0758,24.00
2026-08-01,ws_006373,Community (free),14288,49,3,9664,8,0.0166,0.00
2026-08-01,ws_006375,Enterprise,8594,43,3,6115,7,0.1133,0.00
2026-08-01,ws_006376,Community (free),451,9,1,252,1,0.0024,0.00
2026-08-01,ws_006377,Community (free),456,14,3,286,3,0.0063,0.00
2026-08-01,ws_006378,Community (free),1522,19,3,919,3,0.0631,0.00
2026-08-01,ws_006380,Pro,3340,28,4,1887,6,0.0196,60.00
2026-08-01,ws_006381,Starter,512,10,4,348,2,0.0195,24.00
2026-08-01,ws_006382,Pro,2687,26,2,1560,6,0.0540,60.00
2026-08-01,ws_006384,Pro,3826,28,3,2273,6,0.0223,60.00
2026-08-01,ws_006385,Community (free),,,,,,,0.00
2026-08-01,ws_006386,Community (free),,,,,,,0.00
2026-08-01,ws_006387,Enterprise,43310,80,5,34575,9,0.0479,0.00
2026-08-01,ws_006388,Enterprise,327,11,4,229,2,0.0419,0.00
2026-08-01,ws_006391,Starter,901,16,2,597,4,0.0281,24.00
2026-08-01,ws_006393,Pro,1666,23,4,1046,4,0.0456,60.00
2026-08-01,ws_006394,Starter,1722,22,5,1231,4,0.0126,24.00
2026-08-01,ws_006400,Enterprise,2340,22,5,1332,3,0.0555,0.00
2026-08-01,ws_006402,Community (free),1242,19,8,700,4,0.0698,0.00
2026-08-01,ws_006404,Enterprise,,,,,,,0.00
2026-08-01,ws_006405,Enterprise,3529,29,4,1849,5,0.0182,0.00
2026-08-01,ws_006406,Starter,724,12,2,521,3,0.0226,24.00
2026-08-01,ws_006407,Enterprise,,,,,,,0.00
2026-08-01,ws_006409,Community (free),,,,,,,0.00
2026-08-01,ws_006412,Business (self-hosted),1533,21,4,1001,4,0.0314,0.00
2026-08-01,ws_006413,Starter,139,10,6,89,2,0.0673,24.00
2026-08-01,ws_006414,Business,10013,42,6,7336,8,0.0261,800.00
2026-08-01,ws_006415,Community (free),,,,,,,0.00
2026-08-01,ws_006416,Starter,306,11,3,195,5,0.0882,24.00
2026-08-01,ws_006419,Community (free),,,,,,,0.00
2026-08-01,ws_006420,Community (free),5507,33,6,3341,7,0.0686,0.00
2026-08-01,ws_006421,Community (free),1845,19,1,932,3,0.0490,0.00
2026-08-01,ws_006422,Pro,3737,29,5,2145,6,0.0393,60.00
2026-08-01,ws_006423,Starter,333,11,10,202,1,0.0478,24.00
2026-08-01,ws_006425,Starter,359,12,1,166,2,0.0112,24.00
2026-08-01,ws_006426,Community (free),,,,,,,0.00
2026-08-01,ws_006427,Pro,3167,26,9,1889,5,0.0479,60.00
2026-08-01,ws_006428,Enterprise,,,,,,,0.00
2026-08-01,ws_006430,Business (self-hosted),1168,16,2,689,6,0.0362,0.00
2026-08-01,ws_006431,Community (free),677,16,4,427,5,0.1112,0.00
2026-08-01,ws_006432,Starter,850,17,4,596,3,0.0970,24.00
2026-08-01,ws_006438,Community (free),1150,16,2,686,7,0.0660,0.00
2026-08-01,ws_006440,Enterprise,325,7,1,144,3,0.0861,0.00
2026-08-01,ws_006441,Community (free),,,,,,,0.00
2026-08-01,ws_006442,Community (free),113,7,2,69,2,0.0031,0.00
2026-08-01,ws_006443,Starter,1767,20,1,1031,6,0.0914,24.00
2026-08-01,ws_006444,Community (free),326,10,5,136,3,0.0043,0.00
2026-08-01,ws_006446,Starter,822,16,1,426,5,0.1244,24.00
2026-08-01,ws_006447,Enterprise,173532,143,4,134319,11,0.0576,0.00
2026-08-01,ws_006448,Starter,886,15,6,577,4,0.0211,24.00
2026-08-01,ws_006449,Community (free),162,6,5,91,1,0.0209,0.00
2026-08-01,ws_006450,Community (free),217,7,2,101,2,0.0350,0.00
2026-08-01,ws_006452,Community (free),1361,19,2,749,4,0.0630,0.00
2026-08-01,ws_006455,Community (free),,,,,,,0.00
2026-08-01,ws_006456,Community (free),,,,,,,0.00
2026-08-01,ws_006457,Starter,632,14,4,519,1,0.0084,24.00
2026-08-01,ws_006458,Enterprise,10106,43,11,6891,6,0.0154,0.00
2026-08-01,ws_006459,Enterprise,962,16,4,631,4,0.0205,0.00
2026-08-01,ws_006463,Enterprise,485,12,7,329,4,0.0325,0.00
2026-08-01,ws_006464,Pro,2845,28,1,1418,6,0.0292,60.00
2026-08-01,ws_006466,Pro,1398,18,3,712,5,0.0577,60.00
2026-08-01,ws_006469,Starter,276,9,2,139,1,0.0313,24.00
2026-08-01,ws_006470,Enterprise,1656,22,8,1067,4,0.0018,0.00
2026-08-01,ws_006471,Business (self-hosted),2289,23,1,1394,3,0.0617,0.00
2026-08-01,ws_006472,Starter,515,14,1,253,3,0.0164,24.00
2026-08-01,ws_006473,Community (free),137,6,4,69,4,0.0459,0.00
2026-08-01,ws_006475,Community (free),955,17,5,723,5,0.0441,0.00
2026-08-01,ws_006476,Starter,197,8,3,98,3,0.0521,24.00
2026-08-01,ws_006477,Enterprise,2456,24,5,1673,4,0.0193,0.00
2026-08-01,ws_006479,Enterprise,7806,38,2,4909,7,0.0670,0.00
2026-08-01,ws_006480,Community (free),173,8,2,104,2,0.1256,0.00
2026-08-01,ws_006485,Community (free),286,10,1,141,2,0.0284,0.00
2026-08-01,ws_006487,Pro,3027,24,5,1527,4,0.0139,60.00
2026-08-01,ws_006489,Enterprise,296,8,3,185,3,0.0128,0.00
2026-08-01,ws_006490,Starter,1503,19,4,890,4,0.0377,24.00
2026-08-01,ws_006492,Starter,990,14,4,504,4,0.0037,24.00
2026-08-01,ws_006493,Starter,593,12,5,336,3,0.0220,24.00
2026-08-01,ws_006495,Starter,792,16,3,551,5,0.1290,24.00
2026-08-01,ws_006497,Pro,3691,26,4,1998,4,0.0452,60.00
2026-08-01,ws_006498,Enterprise,632,12,4,388,4,0.0316,0.00
2026-08-01,ws_006499,Community (free),6873,35,1,3758,6,0.0342,0.00
2026-08-01,ws_006501,Starter,1417,17,1,922,5,0.0108,24.00
2026-08-01,ws_006503,Community (free),1692,20,1,903,3,0.0933,0.00
2026-08-01,ws_006507,Starter,256,9,5,114,1,0.0432,24.00
2026-08-01,ws_006509,Community (free),,,,,,,0.00
2026-08-01,ws_006510,Starter,179,9,1,111,1,0.0399,24.00
2026-08-01,ws_006511,Pro,3023,26,4,1977,4,0.0283,60.00
2026-08-01,ws_006512,Community (free),110,7,6,64,2,0.0525,0.00
2026-08-01,ws_006513,Business (self-hosted),5441,33,5,3740,7,0.0642,0.00
2026-08-01,ws_006514,Starter,927,14,1,536,3,0.0040,24.00
2026-08-01,ws_006515,Community (free),385,10,3,199,2,0.0425,0.00
2026-08-01,ws_006517,Community (free),9750,42,6,6785,7,0.0058,0.00
2026-08-01,ws_006518,Pro,930,13,1,565,5,0.0169,60.00
2026-08-01,ws_006519,Starter,444,11,2,247,2,0.0739,24.00
2026-08-01,ws_006520,Pro,1858,21,7,1332,5,0.0615,60.00
2026-08-01,ws_006521,Starter,1202,16,2,691,4,0.0266,24.00
2026-08-01,ws_006524,Starter,354,11,2,169,4,0.0088,24.00
2026-08-01,ws_006526,Business (self-hosted),1527,22,7,886,4,0.0197,0.00
2026-08-01,ws_006527,Starter,762,16,4,514,2,0.0068,24.00
2026-08-01,ws_006528,Community (free),1472,20,4,1080,4,0.0004,0.00
2026-08-01,ws_006530,Starter,2925,26,2,1621,4,0.0561,24.00
2026-08-01,ws_006531,Starter,1195,17,2,665,6,0.0114,24.00
2026-08-01,ws_006534,Starter,981,18,2,585,2,0.0373,24.00
2026-08-01,ws_006535,Enterprise,28802,65,12,21989,6,0.0119,0.00
2026-08-01,ws_006536,Community (free),6404,38,10,4381,7,0.0204,0.00
2026-08-01,ws_006537,Community (free),1565,21,4,1064,5,0.0108,0.00
2026-08-01,ws_006538,Community (free),,,,,,,0.00
2026-08-01,ws_006539,Community (free),,,,,,,0.00
2026-08-01,ws_006542,Community (free),,,,,,,0.00
2026-08-01,ws_006543,Pro,1339,18,5,868,3,0.0634,60.00
2026-08-01,ws_006547,Enterprise,1426,18,1,1057,3,0.0695,0.00
2026-08-01,ws_006548,Starter,4590,30,3,2314,6,0.0584,24.00
2026-08-01,ws_006549,Starter,1378,19,5,881,7,0.0130,24.00
2026-08-01,ws_006552,Business (self-hosted),5060,32,3,2316,5,0.0403,0.00
2026-08-01,ws_006553,Community (free),,,,,,,0.00
2026-08-01,ws_006555,Starter,1353,17,2,709,4,0.0568,24.00
2026-08-01,ws_006557,Community (free),1092,21,3,549,5,0.0279,0.00
2026-08-01,ws_006558,Enterprise,217,8,4,147,2,0.0460,0.00
2026-08-01,ws_006560,Community (free),305,10,3,204,3,0.0132,0.00
2026-08-01,ws_006561,Starter,1617,22,6,1187,6,0.0063,24.00
2026-08-01,ws_006563,Enterprise,,,,,,,0.00
2026-08-01,ws_006564,Enterprise,,,,,,,0.00
2026-08-01,ws_006567,Community (free),171,7,1,98,3,0.1124,0.00
2026-08-01,ws_006568,Community (free),15808,47,2,12035,8,0.0464,0.00
2026-08-01,ws_006571,Pro,1745,21,4,1153,5,0.0179,60.00
2026-08-01,ws_006572,Community (free),349,12,1,210,2,0.0418,0.00
2026-08-01,ws_006573,Starter,315,9,2,218,2,0.0149,24.00
2026-08-01,ws_006575,Enterprise,,,,,,,0.00
2026-08-01,ws_006576,Starter,2718,25,4,1599,5,0.0796,24.00
2026-08-01,ws_006577,Enterprise,2130,25,3,1546,5,0.0464,0.00
2026-08-01,ws_006578,Business,156326,137,5,113254,10,0.1115,800.00
2026-08-01,ws_006580,Starter,390,9,4,249,3,0.0600,24.00
2026-08-01,ws_006582,Community (free),3866,29,3,2486,6,0.0843,0.00
2026-08-01,ws_006584,Business,11811,47,4,6552,6,0.0331,800.00
2026-08-01,ws_006585,Enterprise,246,8,3,141,2,0.0202,0.00
2026-08-01,ws_006586,Enterprise,3107,27,6,2137,4,0.0204,0.00
2026-08-01,ws_006587,Enterprise,,,,,,,0.00
2026-08-01,ws_006588,Community (free),,,,,,,0.00
2026-08-01,ws_006590,Starter,679,13,6,343,4,0.0373,24.00
2026-08-01,ws_006591,Community (free),89,4,2,43,3,0.0850,0.00
2026-08-01,ws_006594,Enterprise,15221,53,7,9305,6,0.0560,0.00
2026-08-01,ws_006595,Community (free),,,,,,,0.00
2026-08-01,ws_006599,Community (free),478,11,2,268,3,0.0597,0.00
2026-08-01,ws_006600,Enterprise,,,,,,,0.00
2026-08-01,ws_006601,Starter,254,8,4,110,4,0.0633,24.00
2026-08-01,ws_006602,Enterprise,588,13,3,289,4,0.0595,0.00
2026-08-01,ws_006603,Enterprise,2855,24,7,1471,5,0.0326,0.00
2026-08-01,ws_006604,Business,7125,37,6,4713,5,0.0742,800.00
2026-08-01,ws_006605,Starter,393,13,2,171,3,0.0740,24.00
2026-08-01,ws_006606,Pro,3276,25,4,1878,4,0.0240,60.00
2026-08-01,ws_006608,Pro,4484,31,10,3235,6,0.1268,60.00
2026-08-01,ws_006609,Starter,1744,21,2,1183,5,0.0198,24.00
2026-08-01,ws_006610,Starter,2747,23,5,1382,4,0.0534,24.00
2026-08-01,ws_006612,Starter,522,13,4,292,5,0.1350,24.00
2026-08-01,ws_006614,Starter,102,6,2,42,2,0.0595,24.00
2026-08-01,ws_006616,Starter,957,15,3,564,4,0.1028,24.00
2026-08-01,ws_006618,Business (self-hosted),36,3,4,13,1,0.1426,0.00
2026-08-01,ws_006620,Community (free),,,,,,,0.00
2026-08-01,ws_006621,Community (free),289,9,4,141,3,0.0774,0.00
2026-08-01,ws_006622,Starter,732,13,4,345,3,0.0343,24.00
2026-08-01,ws_006623,Pro,6188,37,9,4220,5,0.0220,60.00
2026-08-01,ws_006624,Starter,824,16,2,422,5,0.0355,24.00
2026-08-01,ws_006626,Community (free),1695,21,3,1028,5,0.0728,0.00
2026-08-01,ws_006627,Community (free),1589,19,3,927,4,0.0364,0.00
2026-08-01,ws_006629,Community (free),,,,,,,0.00
2026-08-01,ws_006630,Community (free),,,,,,,0.00
2026-08-01,ws_006631,Starter,1351,19,3,683,5,0.0519,24.00
2026-08-01,ws_006632,Community (free),522,12,1,322,2,0.0110,0.00
2026-08-01,ws_006633,Enterprise,1158,17,5,755,5,0.0249,0.00
2026-08-01,ws_006634,Enterprise,663,14,4,412,4,0.1802,0.00
2026-08-01,ws_006636,Enterprise,,,,,,,0.00
2026-08-01,ws_006637,Enterprise,,,,,,,0.00
2026-08-01,ws_006639,Starter,666,14,5,360,5,0.0281,24.00
2026-08-01,ws_006640,Starter,70,4,2,34,1,0.0314,24.00
2026-08-01,ws_006645,Starter,751,15,4,417,3,0.0106,24.00
2026-08-01,ws_006646,Starter,566,14,2,352,2,0.0325,24.00
2026-08-01,ws_006647,Starter,421,11,3,254,4,0.0060,24.00
2026-08-01,ws_006650,Pro,2110,23,5,1456,4,0.0268,60.00
2026-08-01,ws_006651,Starter,606,11,2,311,5,0.0182,24.00
2026-08-01,ws_006653,Pro,2923,25,8,1338,4,0.0089,60.00
2026-08-01,ws_006654,Starter,448,11,2,284,2,0.0083,24.00
2026-08-01,ws_006655,Starter,697,16,3,339,4,0.0133,24.00
2026-08-01,ws_006658,Pro,1776,20,3,1032,5,0.0287,60.00
2026-08-01,ws_006659,Starter,896,16,3,556,4,0.0234,24.00
2026-08-01,ws_006660,Starter,314,10,2,162,1,0.0162,24.00
2026-08-01,ws_006661,Starter,530,11,6,382,4,0.0050,24.00
2026-08-01,ws_006662,Starter,72,4,3,28,2,0.1597,24.00
2026-08-01,ws_006663,Community (free),368,11,1,183,2,0.0253,0.00
2026-08-01,ws_006665,Community (free),82,8,5,51,2,0.0234,0.00
2026-08-01,ws_006668,Pro,4789,32,3,3157,5,0.0453,60.00
2026-08-01,ws_006669,Starter,741,15,3,411,3,0.0891,24.00
2026-08-01,ws_006670,Community (free),554,12,4,312,4,0.0439,0.00
2026-08-01,ws_006671,Community (free),276,9,1,157,3,0.0184,0.00
2026-08-01,ws_006673,Community (free),600,16,2,244,3,0.0700,0.00
2026-08-01,ws_006675,Community (free),102,4,2,45,1,0.0380,0.00
2026-08-01,ws_006677,Enterprise,684,16,3,400,2,0.0270,0.00
2026-08-01,ws_006679,Community (free),726,17,8,472,4,0.0197,0.00
2026-08-01,ws_006681,Business (self-hosted),485,12,2,282,2,0.1246,0.00
2026-08-01,ws_006682,Business,11129,44,6,7750,7,0.0053,800.00
2026-08-01,ws_006683,Starter,113,6,4,54,4,0.0301,24.00
2026-08-01,ws_006686,Starter,246,10,6,102,4,0.0418,24.00
2026-08-01,ws_006687,Starter,669,16,2,340,4,0.0361,24.00
2026-08-01,ws_006688,Enterprise,732,11,5,466,2,0.0518,0.00
2026-08-01,ws_006690,Starter,623,12,2,369,5,0.0212,24.00
2026-08-01,ws_006692,Pro,2319,21,6,1029,5,0.1547,60.00
2026-08-01,ws_006693,Pro,9820,42,5,6097,7,0.0191,60.00
2026-08-01,ws_006696,Starter,1064,17,3,715,3,0.0569,24.00
2026-08-01,ws_006701,Community (free),,,,,,,0.00
2026-08-01,ws_006702,Starter,761,15,2,365,4,0.0950,24.00
2026-08-01,ws_006703,Pro,2203,23,4,1502,5,0.0371,60.00
2026-08-01,ws_006706,Enterprise,4283,31,1,2781,5,0.0465,0.00
2026-08-01,ws_006707,Pro,1407,20,1,824,4,0.0688,60.00
2026-08-01,ws_006708,Starter,365,11,3,190,2,0.0545,24.00
2026-08-01,ws_006712,Starter,1316,17,5,819,5,0.0916,24.00
2026-08-01,ws_006714,Community (free),4770,31,2,2831,7,0.0057,0.00
2026-08-01,ws_006718,Enterprise,4707,34,4,3000,8,0.0074,0.00
2026-08-01,ws_006719,Pro,1635,20,6,939,5,0.0820,60.00
2026-08-01,ws_006720,Enterprise,3815,29,2,2201,4,0.0312,0.00
2026-08-01,ws_006721,Starter,2053,23,3,1145,5,0.0223,24.00
2026-08-01,ws_006723,Starter,1066,17,2,706,4,0.0113,24.00
2026-08-01,ws_006724,Community (free),963,17,2,469,5,0.0393,0.00
2026-08-01,ws_006727,Starter,1345,18,2,839,5,0.0185,24.00
2026-08-01,ws_006728,Community (free),,,,,,,0.00
2026-08-01,ws_006731,Business (self-hosted),315,13,1,224,3,0.0253,0.00
2026-08-01,ws_006732,Enterprise,2060,22,4,1270,6,0.0243,0.00
2026-08-01,ws_006733,Starter,1789,20,2,1201,4,0.0087,24.00
2026-08-01,ws_006735,Starter,59,6,2,30,1,0.0991,24.00
2026-08-01,ws_006736,Community (free),716,14,1,426,3,0.0117,0.00
2026-08-01,ws_006737,Business (self-hosted),268,9,4,130,4,0.0410,0.00
2026-08-01,ws_006738,Starter,73,5,3,29,2,0.0362,24.00
2026-08-01,ws_006739,Starter,168,8,5,76,1,0.0447,24.00
2026-08-01,ws_006740,Starter,663,12,1,455,2,0.0745,24.00
2026-08-01,ws_006745,Business,47437,81,5,36248,9,0.0996,800.00
2026-08-01,ws_006746,Starter,2092,22,1,1136,5,0.0389,24.00
2026-08-01,ws_006749,Community (free),,,,,,,0.00
2026-08-01,ws_006750,Starter,3475,28,3,2267,5,0.0136,24.00
2026-08-01,ws_006751,Starter,1007,16,1,790,4,0.0477,24.00
2026-08-01,ws_006752,Starter,1309,18,6,768,5,0.0421,24.00
2026-08-01,ws_006753,Starter,28,4,2,13,2,0.0430,24.00
2026-08-01,ws_006754,Enterprise,,,,,,,0.00
2026-08-01,ws_006756,Community (free),6690,36,1,3407,6,0.0492,0.00
2026-08-01,ws_006757,Community (free),,,,,,,0.00
2026-08-01,ws_006758,Starter,1062,16,3,633,2,0.0149,24.00
2026-08-01,ws_006762,Pro,6318,38,2,3628,6,0.0843,60.00
2026-08-01,ws_006763,Pro,3850,27,8,2170,6,0.0262,60.00
2026-08-01,ws_006765,Starter,1818,22,3,1105,5,0.0610,24.00
2026-08-01,ws_006766,Starter,702,14,4,449,3,0.0191,24.00
2026-08-01,ws_006767,Pro,3093,26,4,1786,6,0.1396,60.00
2026-08-01,ws_006769,Enterprise,900,16,3,608,6,0.0912,0.00
2026-08-01,ws_006770,Business,16991,53,7,11230,8,0.0428,800.00
2026-08-01,ws_006772,Starter,478,12,1,274,5,0.0211,24.00
2026-08-01,ws_006773,Community (free),,,,,,,0.00
2026-08-01,ws_006775,Enterprise,1302,17,1,774,4,0.1021,0.00
2026-08-01,ws_006777,Starter,1732,20,5,1435,5,0.0320,24.00
2026-08-01,ws_006781,Community (free),,,,,,,0.00
2026-08-01,ws_006782,Community (free),2664,26,3,1541,4,0.0086,0.00
